x1,x2,x3,x4,x5,x6,x7,x8,label
4.648897,8.519521,-0.385328,-1.572023,0.023542,0.622250,8.855517,-1.566573,2
-7.100941,7.512850,-4.132069,-7.986433,3.416188,-0.588842,-2.557295,6.556277,2
6.383844,-3.494366,6.550907,5.818591,7.364991,5.472548,0.576902,3.040933,2
-6.625066,2.605729,3.822102,-3.871173,5.665253,-7.921740,-2.839488,-7.242169,1
-8.977209,-5.042087,6.098508,-0.160730,5.581002,-8.734932,-4.987147,5.680810,2
-2.160134,-8.593901,8.156417,-1.053663,6.627210,-9.167406,2.335279,5.534179,2
-4.872007,-0.039887,8.532694,3.911275,-1.428524,-2.948476,3.238474,-8.036985,2
8.097368,-5.655194,-6.284124,-3.060105,5.410012,1.023496,10.447760,-5.893116,2
-6.398342,5.998928,3.746674,-5.015866,4.911901,-9.737354,2.948971,-7.622947,2
7.327725,4.268284,10.459039,6.013247,3.840799,-2.166058,4.494956,1.996918,2
-1.578677,-1.297060,-5.820238,-3.209527,6.439352,-6.230771,0.882054,0.998899,0
2.223462,-6.611473,-3.846703,1.555059,0.044251,5.826829,-7.512496,-8.156093,0
0.922580,-5.652050,7.740227,2.419884,0.991286,2.898178,-2.790290,-5.041588,1
9.761201,6.332277,10.760531,3.932811,4.216180,-2.268057,8.157618,-3.937344,0
-1.604545,-7.141418,-4.558527,2.782222,-5.842161,-9.940434,-0.648570,-2.932805,0
2.557828,-6.618475,4.958185,6.816740,-7.372174,-9.020686,0.874687,-7.121234,1
-4.118362,-4.071275,-2.007778,0.139936,-8.193305,4.577165,10.483151,2.156217,2
-8.452390,6.468126,-0.642516,-9.144875,-0.344729,8.491023,-7.470615,-2.162299,1
-6.704230,0.500612,1.899074,6.602311,10.389348,6.706252,-4.171685,0.807312,0
8.499474,1.503061,0.768377,-5.711752,-4.039747,2.008785,-0.510144,2.634486,0
10.552139,-6.157838,-0.362819,-5.317802,3.433398,-2.957902,-7.177223,-0.738763,2
7.573950,2.605603,7.772351,6.626992,1.782876,-1.983902,0.949127,-7.837585,0
7.271993,-3.432347,-3.094293,-1.793566,-0.493641,5.968833,-4.653433,1.146280,0
7.805973,-7.682799,-4.347270,-3.830790,-5.259910,5.641263,-4.334235,7.645002,0
-7.177710,2.190841,-2.305767,-3.558591,10.028260,3.548349,6.599291,7.846781,1
1.020116,-6.425148,2.233095,-2.524379,2.546178,-2.606722,5.203850,-2.089040,2
10.736491,-10.432188,-8.181464,0.826047,8.300752,-8.356310,9.484746,4.366956,1
-6.886459,-8.859768,-4.954939,6.593975,-2.593045,2.045999,-1.002161,-9.462753,1
-5.707048,-7.268565,0.282393,8.146473,0.718460,-3.015524,6.571693,-10.935792,0
5.793123,-4.826729,9.048574,-9.291894,-3.609922,-5.795973,-2.167738,-3.444860,1
0.927383,-0.432802,-0.624778,2.288435,5.334148,-8.414120,6.868366,3.305682,1
1.624185,-3.404012,0.224091,8.329522,9.724146,-5.143518,-7.034914,1.571146,1
-4.904901,2.121094,1.540443,0.627352,-2.781840,5.406683,-2.414409,-0.980662,0
-0.435633,-1.749762,6.145510,-8.911969,0.295605,-6.262100,7.078037,-2.363564,2
10.866758,6.196893,1.776915,-2.987401,-4.214481,-7.879162,-4.396390,2.068228,2
-9.055030,-2.190372,6.159735,-5.096488,1.569898,-5.666997,-7.063058,-2.717128,0
0.812700,-4.183858,9.810230,-4.482276,-7.562144,-6.597122,0.359702,8.555918,1
1.425664,-8.680026,5.819839,-2.213143,-0.954335,-6.472308,-8.811432,2.977911,0
5.383989,0.229717,-0.631893,-10.782001,-6.968583,2.455927,-5.095638,-5.979766,0
-5.526882,4.101066,6.966845,0.265417,-4.008725,-9.461114,10.828092,6.773166,1
10.400008,-8.139858,-0.099860,1.224795,8.758565,5.570472,0.338516,-5.475444,0
5.405181,-0.746522,-6.892580,1.534852,-6.092406,3.332697,2.332093,-8.605963,1
4.996434,8.698871,-2.712375,7.439570,-4.417003,0.493071,2.569454,-10.189404,2
6.956862,5.481355,5.804630,8.369895,10.705453,8.693533,-3.444820,6.911581,1
9.462421,4.665645,4.381389,-7.480879,-8.157483,4.242441,-4.463386,3.814410,0
2.015048,-8.080332,2.654967,-7.171826,1.866753,3.154104,8.295212,-4.715093,1
-3.574470,7.617569,10.752084,5.470549,7.504471,-1.509388,9.566660,7.140980,2
4.294601,-8.984252,-7.741756,7.793878,0.627970,-7.405392,10.713326,1.662585,1
-8.084881,-5.511035,1.029822,4.385417,8.833603,-6.577988,7.666434,-4.608250,2
8.009989,0.662219,7.185183,-10.080602,2.600455,2.510871,6.993723,-6.534943,2
-0.702415,-6.527095,7.556230,-2.942395,8.785797,8.359095,-6.597413,7.030429,2
9.920748,0.857936,1.966899,-6.705474,4.038127,0.702622,2.453446,-2.489775,0
0.713578,3.601672,11.052473,3.731523,6.550944,7.318011,-7.612751,-7.633808,2
9.252375,-2.624656,-4.034528,2.450109,4.400319,-8.204148,8.166457,3.667035,0
-2.558117,-3.817738,0.370092,-9.790322,10.226795,-5.748322,6.899683,-8.681173,1
-8.857400,-7.047434,3.200333,-4.666400,3.048954,3.159866,-5.908926,-5.938981,2
1.347807,-1.226119,-0.477528,-7.236760,-4.173770,-0.784906,-5.516110,7.553808,1
-4.544906,-4.127535,1.450463,-8.615869,8.739024,-1.336598,-1.512010,1.396991,2
7.339638,8.859877,-7.976766,-3.814955,0.514607,-2.825651,-2.683284,-1.536411,0
0.438465,0.874636,9.364531,-2.018053,6.342706,5.720257,1.010614,-3.800459,2
6.958499,-5.362055,-5.947565,-7.457936,-0.223012,-0.102517,4.597521,8.102567,0
8.409499,-3.568177,8.685348,7.505144,-1.966660,2.818454,7.393764,0.303897,0
2.972509,-5.558503,-1.603007,-10.844584,5.022595,2.711739,6.158970,2.820525,1
-6.417323,2.381349,-8.435506,0.985788,3.020519,-1.370390,-2.259641,-6.617511,2
0.917272,1.394770,10.114876,-10.285979,-1.024081,-6.273282,10.124371,2.909954,0
-6.383557,-7.150609,4.109100,4.887411,1.997475,-1.289987,-8.509724,-7.789372,1
8.451253,-4.522807,-0.708970,-7.144575,-4.776488,-8.740969,10.911956,-4.550293,0
-5.337518,5.356910,2.862557,4.194612,-5.081141,4.491571,10.256382,8.701144,2
5.138524,-1.031476,10.557761,2.628308,7.800535,-7.907299,-9.007754,-0.596109,2
-0.809344,-0.496354,8.605041,4.329335,-0.746582,1.057940,-5.740806,-3.614780,0
-1.233916,2.302856,-5.886963,-8.502886,-2.886029,-6.548688,-1.729433,-7.567908,1
-2.303627,4.426511,3.402487,0.428025,-0.470479,-9.859671,3.243878,1.038616,1
-0.431238,-4.775400,8.708351,-0.875671,6.626771,-1.328149,-0.862214,-6.853307,1
-7.789532,0.344919,-2.246884,-7.298030,-5.091523,-10.142643,10.004385,4.406657,2
-2.068325,3.698025,8.254770,-9.414144,5.876672,-7.652418,3.253372,-4.834747,0
-4.760938,6.896015,8.346970,4.838306,-7.332219,-3.312500,-8.208602,-9.981612,1
5.685966,-5.322438,0.979898,-6.955851,5.703982,-4.242883,-2.867157,2.889183,0
5.614795,-1.751816,9.252014,-5.708366,2.726535,-7.302584,6.140460,5.358184,0
3.754941,-7.843138,-3.125658,3.638284,-7.733514,8.396156,-7.977587,1.330051,1
-4.400155,2.737941,6.695488,5.921378,0.583247,6.124408,-1.238646,1.549699,2
1.283258,-3.091584,-2.209383,1.077862,-3.130280,-1.259766,-8.394516,-1.960837,0
-1.280512,3.956019,-7.201829,-1.671294,2.987900,-7.052350,0.647774,-9.677557,1
1.771863,6.759660,-3.433507,5.494839,-5.478053,-6.207136,-0.799057,6.752328,0
3.898616,7.640925,6.917245,-0.626949,2.271247,-9.805685,0.896578,1.572754,1
-2.682314,-9.821045,-8.479504,5.614389,-4.685902,-2.811385,2.216200,-5.769523,2
7.868161,1.830521,4.332742,4.593550,-7.534228,8.273209,0.813817,-7.862481,1
-2.515958,0.185268,-3.208467,-0.912994,-4.903455,8.668067,-5.575817,8.080777,1
6.762706,8.642386,7.957336,-7.089104,5.646372,2.251144,-5.444365,-3.192106,2
-7.078086,5.411573,-8.223261,7.091407,5.508955,0.936794,-4.001313,2.089064,2
7.335247,-9.608699,-7.511366,-6.732155,8.480955,-9.500243,7.338398,8.472062,2
-0.107999,-7.668483,-1.578750,6.398240,-1.429617,3.845512,5.784937,6.142764,0
-0.127258,-1.031106,-1.382835,1.671790,-8.350719,-4.633321,-8.638940,-10.102766,0
-3.748028,-0.971636,-3.091127,7.204086,-7.718016,3.329040,3.282653,-3.693556,2
-7.897718,3.270313,-3.955422,6.647867,3.746146,-6.197286,8.303177,7.733409,1
-1.170794,-9.166748,9.561332,-3.408399,-1.891875,7.975865,-8.032375,-2.867746,0
4.725031,-5.913572,-7.206574,-10.639305,-0.734974,-7.088397,10.333234,-8.159378,1
1.026359,1.083863,-3.157632,4.055015,-6.899966,4.395728,8.465569,6.892108,2
3.878408,-1.603594,-0.413483,3.086987,1.694471,2.388092,-3.557102,6.910490,2
-2.835783,-2.263245,-5.896148,-5.009650,10.626679,1.374491,-7.215266,8.118095,2
4.446316,1.745865,-8.105653,7.432470,5.347570,5.238349,-7.145239,5.229299,1
-3.089339,6.299860,1.049695,-6.431678,10.591716,-3.922978,1.294732,1.166903,1
-5.309857,-2.248225,6.913959,-6.273091,7.156170,2.461986,-1.716017,2.489950,2
1.203902,8.868668,-1.422613,-0.518681,-0.559457,-5.683943,9.361074,1.639785,0
3.826018,4.986265,9.397221,-10.471743,-3.964978,-5.135184,-1.812097,2.379555,1
3.947447,-0.888286,0.335667,2.814880,1.334509,1.246197,8.228420,4.107460,0
-3.686295,-2.012424,-6.039531,6.120715,9.735203,-10.069284,-8.363572,-1.886484,1
-3.572344,1.874476,10.751902,7.050857,8.406486,-9.743866,9.146390,8.333493,0
-5.209991,5.361608,-7.548200,3.677702,8.508246,-1.613332,1.163547,-3.499575,2
-7.816853,-3.750736,-0.373728,-2.441284,11.206220,-8.256565,-1.961254,-1.803750,0
3.324755,0.162570,3.910092,-8.453500,5.857536,-7.919102,9.129323,-8.209495,1
-0.917073,-7.351281,-2.239582,-5.885075,-8.644089,-7.533734,-7.525945,-1.118156,2
10.127174,-1.522951,-0.093091,-7.621363,7.113035,7.620613,8.788698,4.822513,1
2.561718,-8.644400,3.306594,5.721953,1.343629,8.483803,-6.677093,3.047169,1
1.305110,0.151458,9.832966,-7.735650,6.281279,-10.127749,-4.455686,-5.573353,2
-5.228272,-5.892401,-8.408788,6.848028,7.023652,-0.499181,1.379939,5.790819,0
3.132336,-7.477222,7.905605,-4.968441,5.523524,8.268738,8.872168,1.518479,0
-4.718010,-3.046084,7.399309,1.122887,-2.785014,-0.133989,-0.986521,-5.800498,1
0.808622,1.433303,7.808396,3.622152,3.266086,8.709757,-3.827723,-4.730867,0
6.837001,-2.561810,-2.978828,7.147547,-4.735210,1.825319,-3.931741,1.254960,0
6.912783,8.981733,-0.973511,-2.799492,7.668754,-1.429646,-7.507537,1.832010,1
5.731275,-3.195393,8.084426,0.885875,-3.259806,0.185222,9.834397,-7.385336,1
-5.535453,-7.938328,9.511503,-10.572236,7.686206,-8.783459,10.485940,-9.298676,0
2.794902,-11.170981,3.997795,-7.430378,-3.360882,-3.042520,4.757590,4.827220,1
4.954130,0.683371,5.815697,7.786694,-8.087182,-0.086475,-4.141309,1.772222,1
10.325510,0.770456,8.106140,8.011588,4.168986,-8.817880,-6.726012,1.543387,1
2.247488,-5.865870,-7.942595,6.066553,9.617764,-2.911126,-3.932238,-9.466945,1
4.518364,0.198304,-8.377274,-6.580271,-6.869141,-2.866137,4.983251,3.178920,2
1.475500,4.307451,-4.683360,2.201743,11.162465,3.931855,9.909264,4.275718,1
-6.443163,-3.548202,-1.996666,-1.940127,10.027743,7.346941,-7.714982,4.339327,2
9.551878,6.871749,8.304357,4.898381,1.361821,-8.315689,7.846761,-4.284280,1
10.729577,-5.792121,-3.753156,4.352186,4.487939,-3.931287,5.307569,2.930273,0
1.127757,-3.715532,-4.094004,-7.157519,5.251403,-1.890687,5.990770,-10.494696,1
10.699093,7.484058,5.084074,0.285056,8.818815,7.239387,-0.250418,-9.069609,0
10.176802,6.531331,-6.255110,6.542012,3.815624,6.321811,4.085648,4.750387,2
2.226761,6.959952,-7.363510,4.168954,-8.660303,7.283288,0.487895,-0.639562,1
-7.325589,3.723988,-4.817165,0.860596,-5.065935,5.803280,-7.110382,2.914333,1
7.547509,6.132898,10.057789,-4.575575,-2.433775,-1.167930,11.278829,3.833518,1
8.683299,-3.327274,-6.244948,3.272728,5.232362,-0.926252,-3.892502,8.687164,1
2.007851,-8.375703,6.511373,5.242014,-7.983077,-5.057490,6.512299,5.839715,2
5.503283,-9.163380,-8.922489,5.968760,3.786600,-6.023643,9.166718,6.923713,0
10.742039,1.384564,-8.292692,-6.398812,-8.300197,3.611082,-3.035697,-6.651534,1
6.467503,0.918978,7.031803,2.577810,3.417309,2.540132,-4.952060,6.831375,2
2.638006,-4.547816,5.167140,-5.060513,-8.421529,5.302415,-0.513076,0.223835,1
4.172263,5.258719,10.795904,-0.104911,-3.458233,-4.050730,-1.900835,-8.894030,1
7.513531,2.277224,-7.049494,7.957412,9.295359,0.342556,-1.037563,-1.735545,2
-4.754837,-5.735715,-4.724323,-8.029454,10.524569,-6.619382,10.552285,-8.655032,2
-5.224851,-4.718940,-2.234079,6.967549,1.055111,3.290822,4.965035,7.424317,2
-3.538492,-7.102093,-2.698413,-10.844802,0.557208,-6.338204,10.159442,1.832888,2
9.606492,6.524970,5.527424,-9.703980,-0.329744,-4.576998,1.764549,0.506036,1
-2.307184,7.543550,1.135686,0.454326,-5.266250,6.372326,5.396068,-10.334479,0
-3.545218,-9.734206,4.174919,-3.427586,-7.286362,-4.079416,6.992355,-7.102541,1
10.831000,6.785025,-1.036591,-7.373081,7.015876,0.127040,-4.563837,-3.956198,2
-6.153577,1.953229,-3.722540,-5.669246,4.377533,-2.653055,3.712230,-2.095030,1
-7.729481,7.091403,7.499025,-5.923849,5.990932,1.882693,-1.481165,2.127473,0
3.289901,0.825225,-7.590213,3.696784,9.647147,-4.423252,-3.997804,8.191219,2
4.337001,0.841799,3.718649,8.079417,7.958933,-3.386785,8.164373,6.569238,0
1.282240,5.618611,0.235212,8.062008,-2.026043,-5.921383,4.551953,0.340203,2
-5.667359,1.441566,5.712912,6.959497,6.378080,2.599738,6.967213,-10.362284,0
1.602536,2.976922,-1.574882,-7.267520,0.720777,2.472701,-1.217009,-2.957525,2
2.416519,5.141348,-4.857284,4.836896,-2.523663,3.315703,1.753253,4.541467,1
10.472496,5.914868,-6.014638,3.182346,2.383940,2.321416,4.832437,4.184381,0
6.187498,-5.402754,1.843336,8.143536,-0.093749,0.082128,-2.215948,-0.931571,1
-0.268378,1.029010,6.245765,-9.536288,4.760813,-10.276785,-2.689907,2.936968,1
-4.433887,-7.121339,-1.885076,-3.419715,-1.064910,-8.351875,2.272488,-7.716350,0
9.764611,-7.441779,0.498967,-10.027416,-7.409411,3.232542,3.736609,-5.955187,0
9.217998,-0.228332,9.365757,8.209421,5.845325,1.180851,2.594738,0.274742,0
7.126284,-1.152128,10.695177,-10.984034,2.513431,8.705523,1.655835,-11.004526,0
9.016462,-0.238826,-6.444325,-9.581355,6.693423,0.076704,-4.602392,8.618051,0
-7.044552,3.755225,0.813705,-9.813436,2.952618,-1.238886,-0.719862,-8.261344,1
-3.097869,5.182749,7.277477,-7.797043,2.129897,-6.369570,3.471721,-6.649245,2
-8.515619,2.071532,9.206223,-4.414741,-6.096301,4.886158,4.547652,0.188326,0
7.730013,-2.448383,5.418800,-7.009564,-3.934663,-9.875896,9.503264,1.652968,2
-2.217661,-10.837393,1.324888,-8.779271,-2.337657,-10.998955,-0.418474,-3.131387,1
6.157645,7.358714,0.905147,3.630611,-1.722263,7.590119,-4.858649,-2.220465,0
0.022367,-2.673608,0.185732,3.582453,-5.780174,2.326558,5.495441,-1.086114,1
7.717163,8.383073,-6.260112,7.887326,4.581187,-4.072429,5.270605,-0.898699,2
6.584183,-10.486105,4.726591,6.068289,-7.882204,0.973588,2.650341,3.808970,1
6.339223,4.983941,4.913150,6.564379,10.315180,-1.822046,9.301152,7.112639,0
2.191271,-2.705570,5.600016,-4.464966,4.765816,0.083426,10.225723,1.509232,2
3.497518,3.049128,-4.682470,-0.818264,-2.487064,5.621465,6.105084,-4.670946,1
0.105891,-1.895854,-0.817482,-8.798309,0.285201,1.431547,-4.740390,-1.403135,0
-1.582818,-2.029410,-8.359602,1.429482,2.882366,-10.038504,-0.744647,4.605158,1
9.055179,-8.736017,-5.881893,6.068434,7.802227,-3.577122,-6.080318,3.236034,1
0.346896,-8.417373,-5.193723,-5.455142,6.145636,-1.418508,4.281883,-7.027770,1
-3.529580,1.393525,1.256961,-10.000835,9.652343,6.894480,0.801672,5.511887,2
-0.514404,2.700218,8.091346,-7.547019,4.462896,6.464701,3.294224,-4.144114,0
-1.330283,0.697171,0.009892,-5.978078,8.444217,-4.220463,-5.144388,-9.452243,1
9.167518,1.211955,10.807525,-4.785480,10.002705,0.976475,5.987965,-0.872597,0
-0.122089,7.561021,8.967415,0.638043,-9.006425,-1.497643,-1.984371,1.523292,0
-0.972781,7.969689,-2.746686,-2.072332,-6.282078,-2.131202,7.196532,6.499391,0
10.019743,-10.938082,-1.172303,2.545207,4.044242,-8.263366,10.353380,-3.404619,1
1.642657,3.736853,4.000264,4.631405,0.941896,-7.458356,8.971660,2.861041,0
-6.283219,2.448299,10.544896,-8.274632,8.522799,-8.828760,10.044883,2.893282,2
6.012391,-1.710863,7.668716,5.272562,-8.142013,0.245421,9.619490,5.293546,2
3.401053,4.705046,4.413094,-4.676197,-4.688431,-7.306362,6.238618,-6.883372,2
-3.515273,-2.238504,-8.170087,-6.291139,7.153665,-7.739678,7.176756,-5.398619,2
1.552350,-3.613931,-6.804273,5.470154,6.335479,-0.262926,-2.752122,-7.587258,1
1.560912,5.344988,-6.159536,-10.456205,-1.422149,2.867683,5.478412,-5.281527,0
7.066475,-1.811578,-4.200052,-8.936649,10.332683,-8.422009,1.601554,7.758446,2
-2.323802,8.594519,-4.956558,6.099425,3.595687,-7.736307,-1.227227,5.447483,1
-1.797723,-10.689741,11.191307,-1.963582,-6.768817,-1.166873,-4.861982,3.121889,1
0.498396,8.529343,9.910736,-2.247756,7.456088,-7.882594,-0.466623,-7.676766,0
1.931808,3.761439,0.707383,-9.653056,-6.377925,3.900162,2.148166,-4.994223,0
7.302929,7.864690,-1.052639,-3.542627,-6.676654,-4.232518,4.891142,-2.946678,0
9.433215,3.979059,-7.645882,2.870546,-7.636438,0.730480,-3.465295,5.812250,0
-0.900294,4.378911,8.279032,-9.240304,5.417308,-0.380458,8.172246,-7.834680,1
2.164558,-8.318277,2.656761,-8.126094,0.154139,-4.864294,-8.050412,-7.185531,2
-4.511876,1.031380,-4.692089,1.290412,-3.940485,-8.538597,-6.616739,-9.302006,1
-0.037262,-3.392754,4.653316,-6.526134,-4.153959,0.294248,0.905460,0.268418,1
8.141102,-9.424923,7.916050,7.169798,2.128285,-0.995947,-0.691578,-1.644106,1
-7.836402,-9.224593,-1.178736,0.924932,2.712053,7.439363,-6.332354,5.655003,1
-3.284470,-9.240418,0.863597,1.695994,-5.701714,-9.830888,3.424038,-7.128162,2
2.328190,3.208940,-3.851139,8.399481,9.789361,0.355838,6.185590,-2.398851,2
-5.193562,-0.242118,9.693062,-2.255137,5.986671,3.472925,-6.021416,-10.120011,0
-4.802216,4.541641,-7.532483,-8.992890,-2.734504,4.461249,-8.161614,0.492304,1
9.577526,3.786406,-1.980855,4.038718,5.494647,1.778144,10.335591,7.049118,1
-5.776448,7.113628,8.868451,7.436365,5.870030,5.078898,2.835835,5.858052,1
5.368035,-8.846256,-4.631323,0.531598,4.993725,6.778199,9.800542,-1.175782,0
-4.128514,-5.814669,6.491801,-7.996837,-5.369667,-5.788902,4.125197,5.317396,2
7.148532,1.521031,7.004736,3.965983,0.486562,6.829362,0.811987,0.507041,1
4.354872,-7.232618,8.829718,1.416789,1.988655,-7.424412,10.339970,2.465218,1
0.293461,6.191439,-7.598811,3.364518,-4.299009,8.106690,2.741066,-9.142528,1
5.744893,-5.651320,-1.110095,2.436128,8.543622,3.859572,6.820884,-1.996060,1
8.983138,-5.453468,9.979207,-1.779989,-3.759487,-1.774193,-4.887010,-5.527397,1
3.777948,7.054893,-0.585291,-2.091908,-2.070658,-10.659804,-8.386569,-10.430224,2
3.717432,3.904575,10.816729,-3.830350,-6.075580,-8.375958,5.151483,8.432996,0
-7.549683,-0.476721,-1.548048,-5.679940,0.077977,-5.147768,-0.905900,5.678163,2
1.421007,-8.285177,0.354244,5.692775,3.638506,-4.192397,9.353802,-5.701440,0
5.111441,-6.213827,-7.125666,-9.998757,-4.011185,6.292290,3.094652,-2.612398,0
3.427184,-9.230030,3.573107,-8.684226,6.294705,-10.485069,2.110025,8.485903,0
-1.663932,-2.160245,6.013103,8.874557,2.195792,-6.753507,10.450239,-5.891435,1
-3.845936,-10.738422,3.044435,-5.551394,2.458350,1.827012,-3.474560,-5.056925,1
-0.455555,8.082918,-7.563050,7.349381,-7.666449,-2.307697,7.868504,-3.825952,2
-5.666356,-2.553645,-6.809071,5.860220,5.702337,8.287933,6.160904,-4.282120,1
-8.032513,3.541912,7.303326,-3.673280,-7.152834,6.327438,-4.625172,2.507740,0
1.419554,6.933274,-2.394540,-0.314300,-4.760411,3.004083,2.960554,-0.067949,1
2.899085,1.371629,3.168214,-1.268889,4.674741,-8.797632,-8.977012,7.946259,0
7.441746,-8.650566,4.359882,-10.086428,-8.389800,4.922401,10.192822,-5.968864,1
7.565983,-8.593192,4.431341,-9.110128,-4.368318,2.214581,2.532810,0.141937,1
4.301084,-8.188870,2.354687,-7.401513,8.397234,6.643197,-6.132704,-2.135138,2
1.575009,-8.363916,-6.186795,-9.327672,0.008859,7.767778,-5.235870,2.565380,0
1.995218,-3.172831,-6.360983,7.201726,8.165944,-4.403660,0.854041,7.522287,0
8.594548,-4.462354,6.530782,0.771119,-6.160553,-3.948246,-0.028421,-10.984167,1
-2.117891,6.101375,8.308594,-6.074268,8.297465,-7.234068,7.762525,6.143834,1
8.091763,-6.559123,-2.924110,-3.074092,4.402783,1.291439,2.830428,-9.337637,1
-7.572746,-2.369634,-8.717896,2.504939,7.339810,-1.903471,1.626806,-3.577493,0
10.310324,-9.972189,3.767368,-1.990072,-7.857456,2.113772,1.012384,6.736787,1
4.941226,1.427169,9.307584,6.781780,4.408448,-8.935223,-6.458797,6.881889,2
6.111802,6.161384,-6.406392,-8.078321,10.397970,1.550663,5.256802,7.901624,0
-0.984622,7.031572,4.744493,4.005965,-4.836741,7.171966,-0.644960,-8.259744,1
3.504627,5.614138,-2.229181,-8.281490,2.726574,-3.218034,-5.674107,-1.558730,1
7.822668,-7.900251,4.498884,-5.624360,6.269702,-1.607518,3.511574,-4.496168,0
0.499724,-3.388397,10.324550,-3.791722,-2.975878,-3.936172,7.898614,3.102040,2
5.571774,-1.747341,1.092362,0.300934,-0.293320,-1.577481,8.052665,7.357694,1
-5.007274,-5.591182,3.948194,5.576064,-1.992509,6.454855,-1.457771,-8.136332,2
-2.819750,-7.806673,0.812926,-8.863863,-1.030898,-4.391640,3.880606,7.809065,0
5.956936,-7.213866,1.814679,-10.610799,2.092294,6.407147,1.876871,-8.560632,0
10.977261,-11.020041,6.503865,-1.402944,-2.012424,7.679140,-0.109862,-6.262011,1
-1.885338,2.508811,8.625381,3.045912,-6.068103,7.497493,-1.173100,0.479079,2
1.813271,-3.724163,-7.665931,-4.555752,7.984439,3.819328,-2.957460,-9.271883,2
-7.135785,5.712886,6.989846,-4.671933,3.125193,-2.215687,1.720968,-8.174350,0
-2.739451,-1.996443,8.832840,3.992464,3.510182,6.227204,10.944577,-1.349195,2
8.899428,-6.731738,3.088611,-2.187175,-3.813702,-9.095038,-2.779420,-3.673781,1
-0.222351,8.213483,-7.978692,-9.018914,3.091920,3.492160,5.401098,-4.718905,1
4.097509,-2.603111,2.703156,0.673685,2.279947,-8.261859,-6.622066,6.725760,2
7.993122,0.662446,9.962451,-7.825203,-5.805014,3.514155,0.965324,-5.184631,2
6.521416,4.474044,-3.939441,0.536539,-4.971721,-2.598905,-5.162600,0.907337,2
-6.692068,-2.964783,-2.914988,7.787114,9.100015,-7.232888,5.421471,-6.454947,2
-3.127509,-4.208619,4.401977,4.450067,-5.645259,7.318404,4.135874,-6.512536,1
-1.995580,3.485003,3.973476,-3.361712,-8.708338,-1.932930,-2.904617,-10.294733,1
-3.871374,-10.748219,7.779759,-7.263294,-5.438829,-3.442257,-5.985206,-2.016456,0
0.518917,7.853280,8.651186,7.269244,9.147285,1.218273,1.523889,1.613943,0
1.702330,7.778934,0.061122,-9.519815,-3.070845,-7.487613,-2.367862,-3.392145,0
7.440711,-8.875058,-0.829990,-0.144730,1.855133,-2.416766,6.591514,1.661307,1
-8.577009,-4.158787,10.698853,-7.360814,2.133766,6.201599,9.572272,-6.219484,0
-4.181036,-1.939537,10.322360,3.767947,-4.146350,-1.614700,6.074046,-2.859279,0
-3.625346,8.335712,-2.106509,1.508303,-6.929486,7.247036,1.278488,3.319839,2
9.519281,3.810013,2.442203,0.513018,-1.311281,-9.500049,-8.883147,-9.456890,1
-7.584821,1.755069,-0.942807,-8.591321,2.671878,-8.704116,-3.015657,3.129248,1
-2.230489,-1.326580,2.854020,-6.375009,6.957936,-0.289737,-3.832027,0.443575,2
2.114782,-10.739818,-0.837873,7.100998,8.569950,-9.764888,10.987727,-9.091537,0
9.086876,4.693511,-0.356708,3.447610,-3.395040,-2.505208,10.681732,5.921701,2
-3.867655,-1.731018,0.400416,-1.206065,10.807461,0.363220,6.833095,-4.428974,2
-6.065091,-2.675918,7.508285,-8.759978,-4.224549,5.783102,1.674147,-10.034484,1
8.962196,-2.626373,3.185782,1.420435,6.130700,-5.974590,1.206203,-0.013229,2
-0.979308,0.294909,5.218603,7.608627,-6.387855,-3.670517,6.947010,-10.208852,1
-5.700046,1.699236,6.846931,-4.592995,7.765988,6.773613,-5.122292,-10.844745,1
2.843489,-10.253522,-3.310017,0.848801,9.119085,0.211444,-2.126115,-7.487322,0
3.458338,-5.549167,-1.813530,-8.651995,0.103445,-6.771767,-6.437573,-8.133109,1
2.640889,0.924018,-6.637855,4.019236,-8.760816,0.111682,-1.269261,5.814279,2
5.269885,3.968410,5.236384,0.100907,-1.481317,2.551620,-5.875844,0.426413,0
7.852963,1.740167,4.052761,-10.755271,-8.060100,-0.607731,1.909909,-0.303364,1
1.845172,-5.728572,-1.499407,-10.757629,-5.328352,3.771527,1.215133,-0.285282,0
2.082261,-1.313998,-0.543819,-8.023276,-1.828876,7.941265,-0.941327,-7.251653,0
1.919733,0.298926,1.210358,4.495222,-7.925620,-7.703759,8.716358,3.682162,0
-5.852190,-9.468102,-5.215760,0.793491,-2.346969,-6.120472,-4.168450,5.369456,0
0.614821,7.635497,-1.668904,6.850030,10.695930,-8.826059,2.052316,-0.567958,1
0.921169,-3.530086,4.172483,-5.357490,1.629708,8.165120,-8.365505,6.333648,1
3.058308,3.797893,-5.021530,2.583452,1.887121,-9.883496,-3.137951,5.710588,0
0.142911,-8.687372,-0.839873,-6.587005,7.840646,-5.833022,-1.061047,-5.650929,1
-6.346449,0.911955,-0.160413,-9.939032,6.370792,-9.822192,7.983325,2.936331,0
-7.342842,-5.349393,-7.430394,6.718307,10.624672,-4.710649,-6.577381,-7.940658,0
-4.156231,1.049752,6.793254,-9.898133,0.225662,-3.456889,-7.250281,-7.505648,2
9.547221,4.472085,-0.687244,-7.837419,6.035693,-1.211622,10.923692,-8.366283,1
