x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,label
-3.725664,-9.730003,-3.952646,0.011403,0.002655,-5.146476,-3.233324,-4.287469,3.038018,-8.209905,1
0.570202,-7.735674,-6.377484,7.378346,-4.282757,-4.766013,8.173101,-8.724467,6.268764,-6.907725,0
8.535945,-0.008251,0.462973,0.839198,-7.437868,-3.841956,-1.209549,1.321758,-0.174251,8.066300,1
0.766625,4.063872,-6.402559,-8.559871,7.434163,-1.611880,-2.189918,4.976896,-8.105839,-9.977695,1
6.519948,5.684507,-2.528647,-7.775562,-2.746309,8.457746,6.524048,8.244747,4.385392,2.911496,0
11.106100,-3.164384,8.514410,2.918643,7.075505,-1.354788,-7.062511,-5.659454,4.585242,2.586286,1
-1.678067,-9.096972,-1.020114,3.899317,4.813073,2.766137,-5.719850,-1.952269,-7.105411,-6.069379,1
4.015789,7.725394,5.750300,-7.802137,4.561053,-7.927374,1.846302,-5.072570,10.561985,2.434213,0
-5.317928,-6.047834,-3.262197,-1.389362,3.731305,-6.989425,-7.208198,-9.757726,-3.171078,-1.479242,0
7.156683,2.786487,4.278520,-10.133793,-6.286628,-7.062573,2.126197,1.180910,-3.995938,-10.550239,0
-7.767882,4.039147,-5.378022,0.352080,11.009500,-3.150604,0.429866,2.355686,7.252995,-6.126639,0
-2.172434,2.899998,5.353688,-10.119164,2.997237,6.089960,-2.989849,1.028888,9.402218,7.740611,0
-6.253717,7.423976,3.698514,-8.826328,-4.586939,5.883651,4.575017,-0.315979,-6.997144,0.603514,0
1.592431,-1.862866,0.627537,-9.144611,-2.583847,8.611278,-2.037515,-5.002011,-2.903796,-4.884919,0
9.616570,-5.569110,-3.243918,1.622875,-8.650399,-0.529382,2.383221,-0.939270,-8.031168,1.461724,0
8.266330,-8.844574,-7.086831,1.936732,-8.840292,4.396257,0.364091,-3.793639,-3.973850,-5.230202,1
5.914115,6.668773,10.919487,1.539303,1.352219,9.159412,1.275122,8.242598,5.305854,6.216963,0
7.544393,5.378055,-2.865093,-7.704435,-8.435054,6.334860,0.808786,-5.841271,6.850628,-0.827557,1
5.690565,-6.252279,1.063657,-2.344605,-5.451389,6.644267,9.510784,6.950105,-4.096900,3.771969,0
-0.179706,-4.642333,3.823266,-8.611868,5.436503,5.454345,-0.468350,7.308486,6.169753,7.226570,1
-6.283882,5.211624,8.451538,0.888607,-3.268827,2.967395,-2.246446,-0.814663,-6.395737,-5.428466,0
-6.673181,5.910924,7.396054,-4.114617,-7.633032,-0.930105,8.981782,-9.136012,0.264317,-6.331019,0
-6.432461,5.606532,-1.394988,8.352268,1.656765,-5.437088,1.711922,-7.842131,7.878476,0.750033,1
-4.750225,-7.610008,-7.049403,-8.227171,5.338634,-9.888695,1.531425,-6.294811,10.168084,1.805009,1
4.452489,-3.216721,1.255487,-10.148089,6.771916,-8.463494,10.948280,-4.349043,7.477286,-9.200486,0
-1.507754,9.065160,-1.959631,8.970116,0.008788,0.905662,-5.529341,1.178459,4.145749,-2.311642,0
1.903547,-10.300294,10.173916,-4.086694,-3.470305,-6.738083,9.207258,1.102198,9.548318,-5.147323,0
-0.451794,1.764490,5.106671,-8.586767,5.850201,-3.748188,2.806533,8.547966,-2.347769,1.586159,1
-7.260265,6.002278,-1.176111,1.672528,9.318425,7.986393,-9.069777,-6.152316,-2.359119,-4.040591,0
9.039056,-0.741055,9.303836,1.572498,-2.816805,-9.416398,-8.370001,-6.671747,6.436163,-0.383189,1
9.228505,1.968616,4.160845,6.871925,7.717750,-0.111197,10.850651,6.487959,10.305566,-0.162833,1
4.426433,-8.727205,9.509748,-6.616999,8.627416,1.024292,6.354245,0.301392,-7.435347,-6.347973,1
-7.850136,7.556360,9.079194,-0.222161,4.880771,-8.819664,-5.308725,7.239461,-5.853843,6.138728,0
-8.283751,-10.314879,4.448448,-5.799085,-6.130376,-8.938241,-7.435653,-1.757344,7.896078,7.410387,1
3.738180,-9.351180,-0.018049,5.501044,4.738847,7.384752,8.744278,5.357674,2.525009,-5.137628,1
-4.868549,-2.588365,-2.244588,8.007247,-7.592705,3.129358,7.424341,-6.834050,-3.347126,-8.282618,0
-4.629865,-2.004766,6.143959,-5.693948,-3.090045,5.520395,-6.391545,-8.827167,-0.258997,4.539390,0
-5.493018,-7.877770,-3.239526,-5.153214,-0.220142,-2.107735,-8.389715,7.192783,0.082533,-5.919227,0
9.127214,-9.283161,8.547511,-4.019352,-7.437794,1.072907,-6.314523,6.095085,0.032391,1.429932,0
2.363713,-5.092147,2.717747,-0.152903,-7.243387,-7.093247,9.331832,6.981918,4.537253,-6.466182,0
6.942773,-10.602292,5.193350,-3.986109,5.567855,-2.146601,10.309158,4.982901,-5.947236,3.367682,1
7.978430,-9.637272,-1.420312,4.433538,10.835668,-5.368875,2.078608,0.285216,1.759372,3.964775,1
5.640844,5.494377,-9.105865,-9.478898,5.861182,1.817210,5.631080,3.676960,0.969320,-2.927145,1
2.494783,-4.659573,-5.744466,-9.768119,-3.569377,8.540392,5.823419,-0.547541,2.048840,-7.055700,1
-6.391590,-8.812578,1.061810,2.267182,-1.147740,-8.571115,6.456096,-9.952601,0.747622,6.862962,1
-4.690815,-0.502997,2.349704,4.306926,-5.532546,-1.618480,-9.002637,5.436617,-1.979174,-3.729370,0
10.790027,-0.011844,-8.148231,-5.368407,4.635400,-3.054383,6.528429,-8.532056,10.420797,-6.801957,1
8.810045,6.738266,10.107499,-4.384918,8.558807,3.269873,-4.552186,-9.577403,5.277757,-4.162141,0
-5.713275,-8.842413,7.074634,-9.382926,2.541917,-6.313020,7.039189,-0.772634,0.891538,0.307172,1
7.140926,5.044103,-6.499375,-1.700270,-7.341246,-5.219087,10.280281,-7.424220,10.217024,4.488855,0
3.615996,-10.257278,9.926368,-7.553947,6.414341,4.892254,4.427116,2.946298,-3.767238,1.610949,0
-7.728181,0.779884,-0.666072,-5.159148,1.909997,2.052828,10.085138,1.969868,4.654556,3.002544,1
-4.121065,6.907010,6.785347,-0.223692,-3.464830,5.280522,-8.532723,-1.197919,9.568320,-1.084332,0
1.090355,1.154272,9.358650,-3.733650,10.720866,-0.246612,-4.796565,4.599289,10.407592,-0.800305,1
3.001550,2.162918,-2.856655,-2.557927,-3.874636,-3.427854,-4.467991,8.834834,9.873320,-10.132043,1
-5.211403,-0.789912,9.229220,-7.791683,-3.861407,7.294569,-0.943355,-6.793710,10.761017,8.017607,0
-6.188551,-0.531694,2.734961,-5.946930,4.554981,-7.357969,3.918210,-5.975104,10.182463,-7.793953,0
6.537998,-9.026185,-0.597121,-10.381027,-1.992074,-6.011202,-0.811355,2.962447,9.164280,7.082606,0
-2.005152,-3.389185,4.529360,-1.923050,0.091961,0.757964,-3.178382,-4.742850,1.980195,8.616427,1
2.425694,-2.111817,3.006844,-6.869437,7.056367,7.208874,6.805882,-8.361274,1.388626,-6.239184,1
9.300200,4.967000,-3.525768,-7.457277,-0.997725,2.917045,6.150505,-1.409118,8.249058,5.688385,0
-8.740602,0.072380,2.420221,-10.087594,-4.172445,-5.947968,2.123387,-1.855791,-2.111534,-2.336453,1
-6.124945,6.509888,8.849904,1.498051,8.059442,8.122521,-4.375962,8.173091,6.308617,-4.875055,1
-5.293992,-5.668728,-3.634014,-4.725000,10.260583,-3.100464,10.147348,-10.677353,1.788904,-0.974763,0
-8.133261,-6.896682,-2.045825,-1.228836,1.047048,-7.226117,-4.411766,6.352894,-8.039995,4.897858,0
10.853787,4.628841,3.920972,-9.981296,2.300305,4.985127,-0.575039,5.432693,7.740132,3.148757,0
-2.024587,-8.801646,-8.462189,-4.736912,5.630778,0.591772,4.091014,-9.752992,7.993462,7.390364,1
8.835757,-9.464852,-1.214957,-8.620412,-1.078214,1.197566,5.281354,8.827626,-1.515132,8.234591,1
-1.443371,-6.086604,-3.457921,4.246137,10.039539,1.081490,1.616014,-8.918366,-0.031837,7.573967,0
-0.477464,-9.005191,3.099162,8.017982,-3.201684,3.907311,7.834994,-3.978548,4.088952,-1.764888,0
7.580388,-2.028485,6.366358,-4.886411,5.506686,4.338148,7.546424,4.769305,-7.371846,3.183426,0
-1.031632,-8.723373,9.694395,1.866372,-1.829185,-9.304478,-3.170073,9.146221,-4.561375,7.526785,0
-3.036138,-10.481764,4.480298,8.016659,6.413103,-8.370500,6.941596,3.170851,3.748692,-1.349119,0
-7.117173,-5.148869,1.082473,4.619671,-4.068375,3.025734,-8.392837,-2.216347,1.590019,-1.874022,1
1.979199,-7.635308,0.757758,-1.727398,-3.183248,-4.528676,-2.863932,-4.732608,-5.574822,-10.557953,0
2.293226,-4.639111,-7.529775,-1.467748,-1.798190,2.791146,5.289783,4.475677,4.448883,-0.750585,1
-7.174324,8.418886,9.530505,-3.758344,-6.487915,-7.594965,-4.855908,6.311339,4.942080,-3.703516,1
-2.121510,7.445528,5.753168,5.557922,4.660585,-2.015442,6.268147,-6.704636,9.223855,-0.448584,1
2.392733,-5.509311,1.271532,1.169163,4.714381,-8.970933,3.576223,5.614267,0.472344,5.915063,1
-3.525853,-4.565970,-3.930502,0.709053,8.201649,-0.420076,5.035644,-5.571427,-0.479675,-6.461661,0
-0.063936,4.733024,4.190825,6.772054,-7.836589,-10.300104,-5.771472,-7.545602,9.304165,-10.406458,0
0.361792,-7.520361,6.331453,5.328031,-2.085584,-1.684555,10.025339,-10.070906,-5.431316,8.455708,0
-5.410963,5.503454,3.560546,-3.432802,10.215164,2.945501,3.566637,-8.088790,2.741352,-2.007508,1
-3.586314,4.243456,4.575225,0.243022,-9.188562,-5.449117,-1.862985,-10.004864,3.774670,-7.505538,1
4.330316,6.026740,5.931045,-1.280529,10.451886,6.012770,-6.867878,5.070831,0.382442,-0.030935,0
-5.791000,-7.133946,-3.430500,-1.292114,9.430998,-11.030577,5.724475,7.696421,7.259286,-9.367725,1
8.782747,-7.023169,3.012218,8.880299,8.954156,3.855094,3.691071,-10.105609,8.170862,-0.939870,1
5.199558,2.662431,10.830704,0.699515,0.338100,-4.858298,-1.813146,6.885538,5.440848,-6.167185,1
-5.361245,-6.509541,-7.217679,7.650825,9.052714,0.665561,7.241472,-1.508414,-1.097275,6.749104,0
-5.942134,4.688583,10.439539,8.305710,5.925266,-1.100586,1.014967,-10.581504,-1.056227,2.036464,1
2.040222,-1.892970,7.498979,-3.223271,9.402128,-10.789995,-4.211803,-2.284521,3.639335,-9.047945,1
-3.162432,0.648050,1.845030,2.550641,7.453219,-3.384502,5.109931,7.028454,4.995954,-3.280753,0
-6.973258,-8.859771,-2.493279,0.634741,-5.835184,5.652619,-1.684044,-5.989097,3.491076,4.209153,1
8.954259,-4.587129,-8.721956,-0.604422,-7.995282,6.978395,2.832110,7.100200,-5.842866,-1.862454,0
1.262123,6.328301,1.784383,-6.137369,7.551390,-6.440821,-3.730533,8.671785,-6.136295,7.585605,0
-0.382849,8.529869,8.258014,-6.826171,-8.738096,4.499014,-7.845847,-8.702543,-1.963616,-2.141015,0
-3.352845,2.497428,-7.653305,7.983746,-5.406730,4.622239,-0.865389,-2.178725,-2.113744,2.321935,1
-8.371490,4.638148,-5.262988,-1.698931,-7.628499,-0.732393,-0.533540,1.438579,5.926913,-10.741569,0
10.304642,3.018048,4.186766,7.702435,-7.133272,6.802547,3.308586,-9.561793,0.732980,6.025566,0
-0.117638,-2.637532,-8.372325,-5.047988,-6.116094,-2.391539,-4.779267,-7.954803,6.887849,2.726909,1
7.675703,7.416253,9.014342,3.167389,-2.398675,5.600436,-5.983429,-8.203020,4.299012,-4.124833,1
9.214129,1.785753,-0.979231,-9.748222,2.281393,-0.609041,4.027946,7.701215,1.039995,-1.818619,0
-0.582097,-5.789347,-0.061818,-9.848945,0.860592,-7.890135,7.682953,2.935277,9.760401,2.424587,0
-9.033257,-0.550208,-1.836368,4.675476,4.810277,0.338004,-4.020820,8.693190,-3.485994,0.329569,0
5.171136,6.313872,-6.953023,-6.244714,-2.624755,-4.251881,-6.985735,-6.311504,2.604972,-3.182997,1
-8.233197,-5.250163,-1.826843,8.569795,-6.400246,-4.547382,-4.926801,3.651067,8.167149,1.450687,0
-6.692836,1.797211,7.919807,0.959699,6.156019,-7.417824,-4.207223,8.757284,8.027478,2.292864,0
7.676524,-1.622523,3.692850,3.738443,8.317418,-8.250188,2.851169,1.329465,6.892026,-0.866864,1
-0.064368,1.828288,-3.878204,-5.342302,9.345450,5.109599,10.612162,-5.932885,1.419583,-2.089228,0
-3.795844,8.905967,9.389731,3.246145,2.261100,4.129816,-7.489427,2.269539,10.690007,0.804048,0
2.706834,1.856898,4.375793,5.657344,-1.809079,2.690633,-4.705967,-0.381234,6.529836,6.933689,1
4.819814,-9.426072,-1.513185,-10.291145,-2.635852,7.243625,3.281358,-9.177482,-7.354489,-2.227844,0
1.467835,-3.230734,3.863562,7.971388,7.157467,2.248106,1.547473,3.179896,4.037233,7.332771,0
-8.158997,-8.146243,-1.320826,0.045910,5.496703,1.630838,-1.420889,-0.033220,8.333153,5.494886,1
-5.725414,2.471047,-2.804749,1.661576,6.361370,8.172347,-1.491316,4.135977,-6.717372,4.193577,1
6.180704,0.482184,0.583461,7.688934,8.867053,-9.968903,-0.650387,1.946490,3.267428,0.166484,1
-3.935368,-8.437029,0.414930,-8.906830,-0.946608,3.667559,9.126098,-3.318537,0.858892,-1.530743,0
-7.737217,-7.134345,-5.074160,-8.056879,7.532683,1.802515,-0.608038,-7.744261,0.422003,-10.796295,1
10.901988,-1.046536,2.615346,5.293248,-1.668096,0.738800,-6.230160,-9.001406,-7.725876,5.664960,1
9.845618,-0.765317,7.668391,-4.987629,3.952455,3.926166,-8.258243,4.231469,1.722674,-7.104322,1
-6.341345,-6.883001,-5.335497,-4.010603,7.253877,7.671569,6.931999,-4.252897,-8.345312,8.562879,1
9.975885,5.641184,-2.235099,-7.370853,-7.427014,-2.501869,-5.923068,1.335543,-2.078458,3.250567,1
10.004319,-5.683183,10.076148,-5.001771,0.816601,0.810260,3.917102,-0.334092,-7.663743,3.106074,1
-0.609955,2.876249,-8.999034,3.987926,-8.659658,7.326464,-1.366115,6.979755,-3.726855,-9.062358,1
6.868639,4.825518,8.314670,4.299137,-4.824395,0.875453,0.452636,3.031549,2.720299,6.873166,1
-6.440473,-6.260190,9.647836,2.574319,-2.291997,-1.572625,6.713933,8.500786,-8.545854,-10.432886,1
1.614998,-0.102887,-4.315340,-2.524059,4.976670,1.958877,-7.662674,6.384656,-2.645477,-7.803514,1
5.877797,8.254279,3.779329,3.975707,2.101632,2.061319,-4.441940,-7.089689,-5.975869,-0.146692,1
7.094126,1.787545,0.399467,-8.816504,3.389903,-8.800472,-8.629521,5.358665,-3.831779,-6.692446,0
2.912762,-6.735202,4.051381,-10.463506,-0.343144,-2.641761,-1.928041,0.881390,-3.866908,-3.569182,0
5.417033,2.778608,5.254476,-3.425785,-6.903944,3.666315,3.652212,-2.988928,-1.588530,7.444046,0
3.411895,3.285895,-1.734764,3.145467,9.061946,-0.247840,-7.904909,-7.531025,-1.916721,-8.416214,0
-4.563202,8.607526,9.396929,3.720428,6.332239,3.559044,-5.126440,-7.161759,9.283633,-8.514932,1
-7.154165,7.103753,-2.488623,-5.345577,-6.110672,-4.783039,2.012148,-5.776499,-0.289143,2.280146,1
-3.895327,-10.417055,5.476396,8.904933,-6.242622,9.238214,-0.308287,4.199795,10.349841,1.872320,0
10.060391,-0.707360,5.440307,-7.349564,0.899099,4.784426,9.632390,-5.091231,-0.245742,5.245431,1
-5.759012,-4.790094,1.237439,-2.804530,-5.459947,-10.750229,-8.100294,-1.188385,-6.473266,-3.757314,0
-6.946158,3.607322,-6.673748,-3.957039,8.728384,-2.299595,4.036832,-2.542361,-5.251967,-1.856819,0
-5.720480,3.199987,-7.851617,-0.569415,10.992205,-0.596242,-4.163387,-5.869585,2.685343,-9.885781,0
3.489917,8.147281,-4.634958,-0.485500,-0.604487,-10.027606,0.586663,-2.165668,8.034639,5.578192,0
-1.986236,6.844051,-3.178941,-1.201097,6.412882,-5.084951,-3.090674,-1.682284,8.926491,4.780771,1
-1.798742,-3.273945,-7.444860,-10.123780,2.440585,-0.471659,-5.067623,-6.480287,6.667429,2.665295,0
1.048978,5.391284,-5.622953,-8.283864,4.309877,-5.788901,7.657360,6.613157,6.985012,-2.609482,1
-6.410522,1.559106,2.880914,-3.147832,-4.188034,8.505731,-7.451286,-8.570755,2.381278,3.382518,0
11.046001,5.900889,-2.918870,4.255729,-4.689382,3.998963,-2.036467,4.750063,-3.276742,-8.759892,0
-4.615092,-7.977876,-7.773187,-5.457294,6.058386,-8.727509,-8.449074,4.894884,-0.952235,0.494599,1
7.734297,-4.557697,-8.857801,-10.250797,5.948279,8.509602,2.558368,3.262242,0.285044,-0.770104,0
-1.495901,8.377193,10.426849,-9.088360,9.239793,-1.068785,-5.221691,-2.162525,-7.006889,-2.140736,0
6.369720,8.765288,4.740255,-9.451503,0.447562,-10.033146,6.433803,0.775675,5.265742,-9.165154,0
3.933505,-7.507921,-5.319544,7.206680,6.631908,-8.320476,2.733623,-4.957375,-5.104579,6.639573,0
2.335801,-8.343287,5.260157,4.676241,9.001881,6.284863,-0.160234,-0.670545,4.222121,-0.782204,0
-1.454556,-1.440380,10.363765,-1.179255,10.810298,7.216509,10.574188,1.998570,-2.584814,5.386643,1
-7.044758,-8.136937,10.445551,-1.586978,4.643950,5.582022,-1.529305,4.054177,-5.622991,-9.440877,1
-1.468551,8.938919,4.367675,4.511032,3.626624,-0.211650,-6.168374,-6.765387,9.325342,-3.217634,0
9.335766,-8.311775,4.974796,5.240754,8.814590,6.796346,-6.577871,8.657690,10.079195,-10.546237,0
-1.537369,-9.152691,-8.422840,-0.791727,-1.678686,-2.806279,-2.006094,-1.507993,-2.558127,8.488112,0
0.954807,-9.524213,2.344804,-6.866582,1.350215,-4.580770,-4.442203,-7.316753,-1.652596,1.749307,1
9.142018,-10.883683,-5.352452,2.143002,8.236275,-2.387014,10.025255,7.513836,-4.636289,-9.784616,1
2.385432,-0.678081,10.780172,-8.179214,-2.718535,3.226277,-4.782612,0.537695,-5.484196,-8.121936,1
-9.107372,4.854798,-7.020594,5.110308,-7.093742,6.150699,9.885013,6.532440,2.781408,-9.284400,1
8.528370,-9.581401,8.399343,-10.527858,10.186851,8.762893,5.433458,6.233646,-1.869364,-3.882785,0
9.228793,2.792544,-2.014263,5.441000,3.160444,5.063005,-7.904187,8.765916,7.902464,-0.641293,0
2.257580,-7.199725,0.411927,-3.584675,6.882104,-10.836844,2.866428,5.940741,-6.408454,4.432973,0
-4.320111,8.981788,-2.016093,7.866649,11.323045,4.929639,9.707614,-1.366700,3.421495,6.970860,0
-1.205406,-3.284177,-4.850384,0.986717,3.442062,-5.277012,-5.691618,2.137246,-6.480138,2.514338,1
-2.099903,-3.228722,8.611907,5.242448,4.217893,7.105858,8.245833,-0.748019,1.238589,-1.618995,0
-0.518909,-5.122378,2.251235,5.729317,1.996526,-10.054867,-8.742807,3.008899,-2.866406,4.346905,0
-1.002942,-5.999497,-8.650931,8.627503,1.616631,3.161780,8.579320,8.483454,5.148246,4.896891,1
-0.736558,-2.022030,10.073820,-10.180058,-3.332201,-1.182560,-5.266327,7.042399,-6.249072,6.286995,1
0.913810,-9.532923,-2.309908,-6.712644,-0.282156,-0.253532,9.949777,-1.371004,-3.651111,7.341248,1
10.368818,7.244881,7.693164,2.040920,-0.104913,-2.021287,9.960694,-5.666735,2.333654,7.915313,1
-6.558635,1.852345,7.506127,-4.353756,3.029425,-5.752048,4.553510,7.203738,-7.455634,0.592227,1
-7.482772,-2.737360,9.249994,-1.552070,-4.087520,4.682659,6.850815,6.832029,-3.658355,-10.079056,1
4.781800,-1.119505,6.977245,-8.938580,-0.099495,8.535782,3.732964,0.799532,2.792411,-9.681563,1
10.592834,-5.788366,-6.251963,-2.861080,-1.418216,-4.595861,-8.987067,7.566837,6.792116,-0.075504,1
-5.660039,-0.587848,1.477343,-3.226615,-2.713679,-0.259128,0.947292,-9.830185,8.659266,5.159438,1
-0.942299,-2.490829,3.588165,0.348328,-0.717614,-8.446585,3.790400,5.942420,-4.979165,-2.909486,0
0.759155,-9.290488,1.910380,8.177906,-0.948823,-1.717594,-2.071512,-9.308175,8.518376,5.889391,1
-2.083546,2.494967,-0.617811,4.537955,-6.905798,-6.651364,-7.718611,2.528179,6.586239,-7.675399,1
5.435797,0.945895,5.171192,-4.121888,6.062473,4.959794,-2.137745,-2.747947,0.204957,2.708187,0
-2.797575,-9.050428,10.052643,-4.343150,-4.130154,-5.338556,-2.175562,-7.754408,-5.639319,-9.943067,1
3.393238,7.810280,2.647957,-5.145370,-1.405107,1.231228,-4.640059,-9.511027,-3.736653,-3.242210,0
-8.831228,-6.502483,0.118278,4.206879,-7.207500,-9.175526,-0.966206,-9.531533,9.027790,-2.512143,0
3.726246,-5.187754,2.550371,2.033590,-7.074118,-3.804689,3.204813,-8.496893,-0.111167,-9.291107,1
-1.457576,8.438870,5.791390,-6.896269,2.682097,0.921093,3.251089,-7.551815,-3.126346,-0.937444,0
5.210846,6.672540,-5.642058,7.777925,4.371318,-6.685882,-8.484542,-2.812667,4.809447,-0.151802,1
8.920692,-8.489083,5.467870,7.465114,5.720975,-2.280342,-1.773878,3.319128,-6.400014,-4.709953,0
1.690878,-0.875511,4.888138,-3.886341,-7.182752,2.405255,-8.217066,7.900386,-3.611126,-5.449190,1
6.491604,-2.480427,-4.329164,6.909755,4.609045,-4.395081,-7.348300,1.496136,-5.387952,-0.842877,1
-5.674382,-3.565859,6.308834,2.320855,-8.483934,-0.134528,-6.606696,7.522850,0.668567,-1.153370,1
0.326097,2.177407,4.230094,-3.761307,-6.818812,-6.499928,-5.485045,2.056028,3.069336,5.409171,0
1.406942,6.944843,-3.387652,-10.582384,-3.736615,4.980476,2.676491,-10.169603,-4.931450,-6.622373,1
-8.867571,9.048328,-4.421979,-3.837707,-5.094252,-3.836969,-6.843307,-9.119612,-2.192781,7.589927,1
-7.140281,0.523960,-6.815678,5.401361,3.328907,-10.094014,-0.775993,-0.388174,-6.260653,-2.472412,1
1.794802,-9.935262,8.330110,-3.799037,4.515506,-7.032063,-8.136311,1.404291,10.942890,-6.360887,0
-8.562175,7.700462,-3.204282,1.190261,8.740826,-7.734391,-2.423704,-2.747892,0.640283,-2.837324,1
-6.027663,-0.457462,-9.023344,0.464947,6.085417,-5.132183,6.844124,4.477165,10.088195,8.698389,1
-2.770082,7.862695,6.754019,8.358690,-7.661991,-10.702717,-7.948841,8.208425,4.759445,8.250875,1
6.097503,2.327461,-2.927992,9.007771,-3.695864,-7.926808,-5.243170,0.508488,8.428815,2.056310,0
-2.052644,-0.651548,10.472965,5.492117,8.207944,-8.120538,4.100568,-10.004155,-0.647832,2.902096,0
-1.426054,-1.948002,-1.712808,6.905033,-8.936813,5.568223,-3.511130,0.416472,7.499970,6.850615,1
-2.674068,-10.477427,6.543569,-5.411138,-2.739405,4.497540,-9.038475,-10.401145,-6.573852,7.468511,0
-3.240794,-10.285968,-7.465218,6.745182,10.442593,6.626617,1.689538,7.663901,9.759253,-6.484743,1
7.506382,4.730218,6.013375,1.668759,4.341093,4.955598,7.270008,8.971471,-8.449450,-9.037085,0
-7.144947,-8.852065,-2.090988,-3.632911,-4.456006,-4.003870,10.906269,7.780516,9.911206,-9.046320,1
-0.299928,3.768239,-1.937631,-4.502557,-4.725733,-9.245428,2.288880,-5.843302,0.358050,-8.294642,1
5.722290,1.475807,-0.820729,-2.457529,4.854003,7.078467,6.706479,-9.714615,-4.970104,-5.124795,1
-1.562221,-7.407889,2.808037,6.261155,1.729480,-10.156651,-8.758382,-10.392786,-6.642450,-1.370011,1
7.685458,-7.576052,3.849517,-10.718570,7.916441,7.961992,9.632624,-5.718668,-1.916426,8.684990,1
6.542873,-9.777676,-1.582526,-7.722996,5.044290,-0.316212,9.166716,9.175833,-7.580543,-10.453079,1
-8.983446,-2.975123,0.059953,-2.266174,-1.478985,-9.148805,7.132263,-7.105428,7.755803,-6.813056,1
0.825510,8.373047,3.823942,-3.895929,6.868966,8.557452,9.568624,0.264588,8.790100,2.824465,0
4.270855,7.130795,1.805179,-8.849438,-2.585309,6.982451,7.128839,7.679439,1.467311,-8.265698,0
-7.259243,-9.970648,2.108547,-3.600464,2.589470,-2.339652,9.694069,2.226907,8.411680,3.600204,1
-2.541491,7.635042,1.211525,5.577746,-7.592571,8.695807,9.558073,-3.753701,-1.333460,-3.969734,1
3.941797,-2.711961,-8.302148,-5.521899,-6.233814,-7.736692,8.102236,-3.613112,3.922250,-3.608102,0
-7.330423,0.130084,-6.053577,-3.513543,2.118896,3.374470,-7.495666,0.741070,-3.416073,2.047353,0
4.787474,-8.412156,10.354085,-0.995057,6.512259,-6.761425,2.141293,-9.369992,-0.640719,-0.564372,1
9.381777,-2.377570,-1.658427,-6.912111,0.414644,1.601707,6.422776,-1.640693,-7.381555,7.580293,0
-0.820548,-0.017167,4.664913,-10.780712,8.554109,-8.253160,-8.581278,-11.013042,4.725949,-0.085753,1
3.204545,6.800039,8.049766,-9.282005,5.191816,-0.256526,-1.598849,6.664081,-0.273491,-7.924012,1
7.986465,-9.644585,10.104082,7.021878,0.017992,-9.126758,-2.675361,4.056880,2.170599,-10.955093,1
3.958504,-4.624758,1.707847,2.015238,2.284824,-3.033131,6.717833,-3.984958,-0.736400,4.575623,1
4.847483,-8.409095,-6.344107,-5.500277,5.430936,1.790949,-8.751330,1.674796,3.900090,8.395135,1
8.742717,7.203951,-7.935278,-10.192586,3.075496,-3.183952,5.991906,-1.820204,3.166140,-9.156780,1
-0.847866,-8.678949,9.185159,-1.068315,-3.771888,-5.571392,-5.695614,8.650197,-2.927444,-5.094335,1
0.745363,-6.275084,1.590382,1.023345,8.329577,-3.984460,7.430582,5.638887,-5.474085,-6.290657,0
10.125760,3.552094,1.246942,7.380895,0.787105,-8.857326,6.019309,1.466778,-5.467245,5.768455,0
-7.769560,1.872403,1.353238,-9.680905,3.510670,-8.370492,8.584386,-8.214466,0.629939,-2.977263,1
-8.815878,2.035371,-4.813349,-2.365928,2.213382,-9.869445,8.629880,1.057433,-7.331227,-6.366912,1
4.298082,2.737654,3.783245,-7.992479,1.954739,-5.320273,-6.056920,4.889160,1.786914,1.837220,0
6.101531,0.008600,8.403715,-7.929692,-3.705945,-2.483539,-5.645676,4.236951,-3.400984,-3.963780,1
-0.716053,-2.670581,1.241346,-9.982014,6.778959,-0.100378,-0.875982,3.562870,-7.581260,-10.643069,1
-6.357581,-10.294458,5.032569,1.521079,3.623079,-1.342419,0.673405,-4.310685,4.914413,7.626656,1
10.358640,0.610549,0.558311,3.993154,4.378928,1.003044,-0.721800,-6.598709,7.756434,0.632066,0
-3.771111,-0.782104,1.563310,5.669096,3.832870,-3.947330,9.680927,1.543254,7.022600,3.097419,1
-0.645608,4.320545,10.229882,-4.362531,-2.878827,4.677160,7.471610,0.884654,-3.611828,-3.806969,1
9.365998,7.936498,-4.694860,1.868197,4.951410,-1.216022,2.182122,-0.539997,-0.546607,-1.580903,0
-0.594519,-1.070188,9.367057,-10.184033,4.625171,-5.524336,5.862544,-7.373885,1.376192,6.963171,0
-7.164293,1.414674,-7.044200,4.719653,3.844116,-9.130979,5.835593,0.961477,-8.225556,-8.952804,0
4.681524,-0.588727,6.705502,7.659531,1.096657,-7.016768,-4.363703,-6.408280,7.422265,5.951145,0
-5.890490,4.792005,8.624538,5.406525,7.047773,-0.710224,0.788704,-9.179491,-6.199407,6.795625,0
8.296811,-8.056072,-8.487952,0.388642,-8.601164,-9.474691,5.009884,2.652653,4.632342,4.966361,1
-2.958569,-9.934829,-5.450170,4.950254,4.583786,3.901894,-7.886396,-0.619766,-3.546224,-7.551142,1
