x1,x2,x3,x4,x5,x6,label
7.319725,-4.287230,9.195026,6.231489,1.971837,-1.507892,3
11.073998,2.279691,-5.793702,-7.411897,-2.909655,3.759919,2
10.872113,-10.086003,4.072820,2.038276,-1.656655,7.371375,1
4.550648,6.690457,1.917069,-6.464106,11.353322,-7.859709,0
1.665897,-4.872709,-6.283938,-6.926592,-0.929328,1.312335,2
2.412429,3.590426,3.497773,-0.363995,9.568559,-9.585785,4
-1.404820,-10.003100,-0.450776,-8.291309,7.163277,-8.935997,3
-2.763282,1.198448,-1.170008,8.081782,-5.162172,3.331276,3
8.838295,-0.756699,11.048531,7.205906,0.212127,5.523425,2
5.179591,-10.053507,1.375584,2.101368,-0.777199,-0.815197,1
7.229259,0.992385,3.821359,4.018656,8.710878,7.139810,0
10.447161,2.825269,1.130749,-8.706043,0.619969,5.049187,2
1.386817,-11.223511,10.148671,-0.726296,9.116313,-6.234275,4
10.727720,2.165165,-5.863013,7.763189,8.050976,4.113685,4
9.633162,6.504572,-2.838060,5.988297,0.287372,3.156713,3
2.576561,5.608741,10.004334,-6.412701,-1.583098,1.881651,4
9.820595,-6.554338,6.751760,-10.712841,4.560452,5.761350,1
3.908851,1.038141,2.947404,-3.000065,-5.455477,-5.226884,3
-7.776544,4.159797,4.203777,-1.600248,9.933089,2.658526,4
6.635955,5.955767,-6.961745,-9.954886,-6.956563,-0.030756,0
-7.348024,2.026696,5.005938,-6.908515,-3.675459,-4.091432,0
8.446181,-7.992982,6.038840,-2.321682,3.367802,-7.912774,4
7.830124,-3.738628,6.111014,3.201948,-2.228385,-3.062287,2
2.151132,-6.986352,7.763939,-1.090674,-0.290183,-6.981816,1
4.075645,0.757125,-0.194699,-0.793751,2.100674,-11.018387,1
-0.180784,1.915236,-4.917515,-3.885373,2.575592,-3.832720,1
4.842056,7.795493,-1.296469,-0.651084,-7.547337,-5.611154,1
8.004555,-0.468344,1.870793,-8.803297,-3.905131,-8.589730,2
2.570486,-1.173192,-3.020497,-11.007880,-2.385600,-9.217823,1
7.209131,0.466164,5.747930,1.898552,1.480075,-10.111358,1
7.254790,1.134852,3.629484,-11.377226,-4.657277,7.416911,2
-5.304520,-9.162125,4.947179,-1.369911,8.614187,-0.303015,3
7.176579,6.924398,-5.270303,-9.091644,10.992608,-10.905946,3
-5.019055,5.968566,7.582694,7.560449,7.998563,-11.263889,0
-8.445780,-7.129990,2.574236,-0.071741,-7.344121,2.350465,0
-0.235988,-1.436936,-1.698564,1.591956,-6.959272,-7.769810,1
-8.148763,-7.097773,-7.752719,-8.177183,6.850681,-6.034532,1
3.568739,-2.549787,3.940748,6.089086,0.134875,-0.236871,1
11.463215,-8.215841,-1.331548,0.561307,-6.668519,7.824334,4
0.311860,-4.701984,-6.248767,3.123161,-1.725594,-8.711588,2
-4.342731,-10.686814,-5.266443,-9.805561,-4.131770,-0.334968,3
-4.443428,-7.610762,-7.220112,-10.565558,-3.488807,3.013946,3
4.486729,-11.206931,7.302113,-0.509816,10.641734,-9.731093,3
-7.875853,0.945541,-4.305850,-4.833822,11.797210,-2.503416,4
-0.667736,-8.177183,0.731604,-3.309183,8.592746,-0.376218,4
-5.373668,5.462205,-6.504489,-2.601847,0.454527,-11.029904,4
6.539834,-8.313682,2.659721,-3.367594,3.204947,5.654460,4
2.960438,-9.980094,4.455362,-6.230451,-6.579261,1.034582,2
2.153348,8.250687,-1.386076,-8.511733,9.503394,-6.839783,4
0.739437,-1.784745,8.915489,-2.961767,7.272731,7.171788,1
6.785582,7.179623,-1.806337,0.915402,0.798238,-6.906618,2
-1.759518,1.357573,0.302515,-10.042935,8.544093,-7.152343,3
2.910337,-0.378634,11.237173,-3.502086,4.546234,-8.851913,2
10.881665,-10.192940,7.705128,-1.216763,5.490371,-10.377278,3
-2.947672,-5.568524,6.445689,5.851372,1.378508,-1.435291,4
-7.032445,-8.451011,10.273148,2.785113,7.909816,7.427288,3
10.687608,-1.576054,-0.745583,-4.976727,1.384276,7.624159,4
4.906963,-9.846413,-2.154417,2.630570,-0.852241,-6.502897,2
-7.391235,-4.836146,9.915802,5.154044,4.715529,-11.398817,0
-8.001886,-3.983703,10.695357,3.705623,-2.809922,3.733789,2
-1.830492,-5.707672,9.197516,5.819193,2.687264,3.233614,2
4.643932,-0.049294,1.772814,-6.247860,1.036768,-3.800483,0
0.418745,5.616788,-1.362914,6.791192,0.418420,-6.314074,4
6.138922,1.348752,2.996053,-7.572918,-8.150499,-5.386991,2
10.524952,-2.899857,-6.430103,6.500856,-6.504694,-1.986542,3
-0.370847,3.831132,3.866591,-4.854546,-0.193159,-6.166970,2
-6.779032,-9.739601,9.555097,2.228490,-5.350953,3.209014,4
-2.668422,-10.732828,-7.077191,-2.027033,-7.129006,5.767076,1
0.446087,7.325934,7.003075,1.004306,3.036855,6.055107,4
7.393554,-11.815118,-5.420632,5.112022,-5.636626,-9.702698,1
-6.160546,4.162603,-0.218966,-6.428574,-7.347828,2.965058,1
7.871695,4.518756,7.717438,-7.634412,-7.512612,-9.073714,3
-7.868177,-0.901145,-3.228775,-6.626926,-6.003421,-2.556694,4
2.455117,3.647721,-0.718251,-5.068399,5.257808,-8.254840,0
-2.214216,-10.325679,4.373903,-5.180993,7.113671,5.025180,1
4.370721,2.522945,11.273674,-9.852238,1.671214,-0.755550,0
-0.296506,-3.829478,-5.637108,1.448326,-3.643199,-11.408451,1
4.704456,-3.370038,6.760885,-10.273690,-6.821213,1.139984,1
8.293767,2.592458,3.870408,3.543938,-0.436879,-4.680536,4
-6.795445,-8.700404,-5.904519,-7.039987,8.611247,6.392657,0
-1.556864,-7.780660,4.594666,-8.857292,1.823615,-10.467175,1
0.363537,-0.408410,-3.494629,3.982452,8.576913,6.418059,0
-0.021812,6.914092,9.195308,-11.000022,-1.372829,-5.894139,0
3.138657,-0.974075,-3.927276,0.757250,6.569898,-5.715468,2
5.490831,5.936603,7.453245,3.823156,3.357587,-0.887777,3
6.228928,4.400496,-6.686916,2.133711,1.554631,4.616896,2
-5.687743,0.919291,6.678665,-11.315710,-0.908963,-8.614362,4
3.695855,-3.965181,7.598447,5.059594,5.182694,-8.081734,2
5.023440,0.898781,-2.274682,-0.156313,6.609149,3.336156,3
11.587502,-1.849072,-7.295859,-1.163345,5.003555,-4.300916,1
0.254762,-0.996577,8.938480,-10.842469,7.640535,3.421704,1
-1.516678,4.320941,-5.936924,-11.197794,-6.478454,-3.480295,1
-6.774556,-3.392133,7.834798,-0.562098,2.753691,-5.653509,1
-8.084076,4.221258,5.694888,5.560601,10.626319,6.411576,1
-6.431762,0.835707,8.128263,3.764564,-0.418343,-6.138599,2
10.774808,2.526986,-3.925667,2.246126,8.421345,-10.241432,3
3.014203,0.489750,11.197031,1.458459,-7.434955,-7.835759,2
10.839901,-2.540591,8.784858,-0.440986,-0.170713,-9.818719,3
5.324965,-0.811520,11.048528,-4.523543,-5.324552,2.927318,0
-1.657959,3.155973,4.403224,-6.999946,7.018933,-11.021779,0
8.403939,6.734047,4.551571,5.915067,9.027068,8.150115,0
1.073453,6.749249,4.120341,6.593957,8.072554,1.884877,0
-1.228700,-1.066404,-4.397742,-4.550576,-2.782828,1.704128,3
-1.605307,-1.167012,10.519594,0.128031,-5.282983,0.834871,4
10.960995,3.622229,5.853012,4.489819,8.186050,5.580371,2
-7.967272,5.265032,-1.926997,4.174331,-5.427065,-6.490724,3
-4.094912,7.292302,-7.302908,-4.122787,-8.170411,0.444982,3
-7.607076,-3.043735,2.797677,-9.283339,-6.901638,-9.515364,0
-4.621207,0.527797,4.122880,8.272618,-7.391457,-2.181775,0
9.567349,5.395660,-0.700247,-6.389166,5.754951,-10.869014,1
0.608900,-1.270489,-4.187172,1.924345,-7.450402,0.276613,4
0.966097,5.353441,0.812362,4.890473,2.560148,-2.069133,2
-4.505710,-1.461464,-2.839213,1.622518,-0.738523,-8.740241,3
-4.678990,3.065162,-4.109755,2.080227,-2.670776,-0.737007,1
1.478230,-3.696308,-4.345089,-9.692620,-6.815966,-1.182159,3
1.272152,2.362525,-5.094651,2.165768,-1.187436,3.282710,4
-3.344919,-0.193379,-6.593970,-11.474834,-2.784485,4.494607,3
9.207561,-11.137180,6.283489,-1.802700,5.947586,-5.065504,3
-2.127872,-4.627838,9.709425,1.076082,11.353215,2.163934,2
3.402398,4.864358,10.949563,1.450656,5.623645,6.308859,3
-1.784601,0.568720,5.819971,-0.212125,8.895082,-7.091299,4
2.010295,5.385543,-7.503839,-7.265592,11.935768,2.949977,3
3.626943,-7.338769,-4.325920,-5.917461,1.547102,-6.384315,0
3.351985,-3.105701,-0.792294,4.679452,2.761954,-4.574037,2
-6.759344,-11.183698,5.417012,4.437813,0.179448,-9.180598,0
6.093907,-4.981433,7.234824,7.956089,-1.792204,4.956475,1
5.537520,0.558767,5.761959,-0.707780,7.507919,0.017188,0
-8.207248,2.405338,-5.408440,-11.242127,9.454546,-1.901268,2
-6.941235,6.580829,-4.000337,5.960354,-4.441185,6.846266,2
-4.338495,6.125781,2.892799,-4.001066,-2.430791,-2.141258,2
-8.244811,1.948662,6.195618,-8.080237,2.656803,-6.990038,0
9.911998,1.423821,-7.762975,-9.366109,-6.150715,-0.626756,1
-6.006440,1.965530,-3.139000,-10.376452,3.566979,-11.055658,1
0.077982,7.613243,9.309155,2.196577,-2.513958,5.983861,1
10.925020,2.069537,2.130894,-6.868178,-7.577737,3.283933,0
1.458299,5.188474,1.605089,7.609473,5.682744,-3.051292,3
6.285071,6.393286,10.882759,-0.961573,8.767079,-6.850473,3
-6.606822,-9.103365,5.796521,-11.544849,-5.697079,-7.683739,1
6.980781,-1.184414,7.210334,-6.063165,1.821508,-8.642315,2
8.501605,3.416157,9.150332,-6.220300,1.696950,8.489613,0
-1.033945,6.399389,0.445386,7.956442,5.966498,8.213331,1
-2.077103,5.453656,11.403371,5.563625,-0.533572,-2.276845,3
4.479239,6.612079,-1.393505,-3.480850,3.911766,-6.017010,4
5.488735,-7.861240,-2.753339,-7.153216,3.519839,-10.922812,4
-2.920137,4.526433,-3.742211,8.180161,2.184829,-8.397286,4
-6.709157,3.941442,10.652824,-7.176704,-8.484851,-10.139764,4
0.672887,-3.770216,2.014162,-9.870430,6.272590,1.662686,2
10.002035,-5.432743,2.882257,-9.012356,-4.102603,-4.567093,4
3.327731,5.090699,2.287016,6.772650,-1.289482,-7.199981,1
4.348030,-10.685348,-3.228602,-11.198698,9.993738,2.889003,1
3.830528,7.717554,2.271121,-6.264911,11.129637,-0.045084,1
5.566141,-7.673510,10.261146,7.614267,7.103374,-10.383469,3
6.524085,-3.607911,11.573879,-5.625546,-6.748171,3.849493,3
6.900172,-2.305512,1.527317,4.718935,-8.280440,0.329814,3
-5.113962,-2.262397,-5.681410,-7.532923,-6.056204,0.698713,1
10.314103,-0.556551,7.523373,-5.891847,10.682169,7.900853,4
-3.720764,-5.194469,10.478778,0.337781,-4.879670,5.093597,1
-5.263003,-5.847118,6.690582,2.572342,-3.008699,-11.329717,4
9.122089,-9.848086,-1.907644,-10.670671,-2.242172,-9.586685,3
-3.040916,-3.569817,2.825276,-2.430853,-1.250684,-6.504408,2
-0.198888,-9.668531,11.713071,-8.490700,9.171136,1.795017,1
-8.313212,-0.855750,-4.754291,-5.178145,9.175909,2.297442,4
0.633308,6.604770,6.070333,-2.756819,4.076852,4.904955,4
8.702113,3.058032,-0.754424,-8.034590,0.579161,-9.574804,2
7.215944,3.810796,4.713807,-1.331665,5.769453,-1.555089,1
-8.281339,-7.783320,0.462906,-3.790445,-0.765184,-6.363838,3
-2.530494,1.859809,9.799575,-8.967657,10.014210,-2.903380,4
6.342586,2.789400,3.424477,-10.130566,8.619541,3.899544,4
-8.562319,-10.498486,10.296597,-0.685457,5.329448,7.336620,4
3.891699,-6.039698,-3.690471,-5.797642,2.617872,-11.091128,3
10.649119,-8.024176,8.828433,-9.028138,8.185017,-2.983212,0
6.761864,4.935461,9.693329,6.083568,3.362646,-2.699959,0
-6.574377,3.032539,3.801862,0.203210,3.068685,-3.529889,4
-5.887322,-7.265461,-3.992000,7.401132,1.857169,1.785353,3
2.414233,0.216660,4.775977,-9.428843,-3.543408,-7.208444,3
-8.495835,-2.557249,-2.675109,-0.956275,6.772425,3.815670,4
-1.102272,-0.880241,-5.356352,-9.884248,-1.310397,-4.022569,4
-6.725302,-10.349896,3.512834,4.396310,-0.741263,-6.696744,3
-4.973016,-6.919857,0.656736,4.254724,4.221664,3.116721,2
7.365092,4.934855,-7.069113,1.729325,7.602113,0.986713,4
1.344245,-6.256520,10.243060,-4.022182,6.347554,-3.099942,4
11.262822,6.584673,4.007269,-11.643252,3.587960,2.754334,4
5.230241,-0.255431,4.294616,1.025453,-0.092353,5.753858,2
-0.999592,6.885044,-4.577677,2.728847,3.076450,5.671595,2
-1.246790,-6.149765,0.049488,-7.623665,-6.295519,1.572277,1
-6.974552,7.124543,5.414069,2.684513,7.924588,-8.036020,0
10.202402,-5.596869,-4.492041,-6.127293,-6.492649,6.804129,0
2.527052,1.191694,-4.155579,-4.437305,6.347595,0.910117,1
7.390355,4.368955,-6.645992,7.258982,11.518362,-7.776912,0
-8.072988,-9.338709,0.572788,7.938307,3.142591,-1.681593,2
-1.246082,-10.579064,8.053151,3.345728,2.666692,-0.083852,3
-2.985026,-9.897761,-3.227296,-2.156858,8.703421,-9.863384,2
3.747357,4.547609,-3.984146,5.703118,-3.823124,6.265773,2
9.845067,-7.953639,-2.163897,-2.354753,-5.811638,5.432562,3
8.640826,4.257349,3.560752,-7.916619,3.504435,-0.929519,3
0.446713,-9.696162,1.603454,8.138236,-4.326651,7.622286,2
5.488889,-10.427063,-6.662308,2.259106,1.996502,7.417860,0
3.473104,6.912917,8.317719,5.304278,10.155649,1.933579,1
3.312090,-9.172827,5.119618,-8.669600,2.752425,2.578516,3
3.677223,-9.254893,1.252911,-10.387281,-1.506107,-9.942678,4
8.492802,4.916113,-5.327093,3.043714,9.342120,4.307727,2
-5.968483,-10.917164,3.123453,-0.335957,5.854520,-5.182322,4
2.028101,7.115208,-5.531574,-4.569311,3.031233,3.618847,1
-6.412242,-10.911990,5.630893,6.832975,4.483164,-9.096561,1
2.490985,5.999376,-5.860350,7.008124,-4.631970,-1.328034,0
-2.907476,-2.933257,5.716951,0.595625,5.796811,1.375624,0
6.579193,4.184521,-7.986929,4.533653,4.707082,-1.535768,4
6.602704,7.062625,7.069851,1.155492,-3.329536,-0.245079,0
-3.405935,-7.304043,5.134981,-6.738353,3.137795,-2.526300,0
-0.302316,-3.941205,-6.814274,5.559956,3.482834,-8.857096,1
9.143448,5.144852,4.535559,-10.719659,-1.684300,-8.939956,3
4.787516,4.398272,2.865806,-11.093216,-3.196572,3.248019,2
5.476669,8.472774,-8.184834,-5.881103,-0.502700,-4.403863,0
-1.582722,5.230584,5.107002,8.418979,-2.934204,5.969003,2
-6.774241,-2.249527,6.423873,-5.553777,2.045330,3.918654,0
2.597707,8.072440,-0.977827,-1.539976,-0.217537,6.058828,4
9.383733,3.915121,7.412791,0.028357,-6.541692,-5.896228,4
-6.239514,0.213978,-1.528483,1.313481,-4.200182,6.316126,2
-4.220933,8.890018,9.196635,0.653594,-0.190172,-5.548908,1
3.242130,-5.946545,1.386102,6.766514,-0.455581,1.332181,1
4.019111,5.405862,8.153649,-10.837881,8.280591,-1.353252,4
7.736474,3.492861,5.712981,-6.699702,5.541431,0.169401,4
4.852840,6.120300,7.565485,-9.450706,5.251670,2.526652,3
-5.235579,-7.154963,4.646162,-4.300867,5.549758,-1.211504,1
9.254632,-3.748797,8.855420,-3.625342,-6.717740,5.531699,0
-6.207537,5.853868,9.019729,0.878962,3.688293,-2.533018,4
-6.023775,-6.015403,2.397229,-1.979267,7.069452,6.257835,2
6.938861,-6.818433,-0.752360,6.377902,8.062031,3.859366,0
-0.390032,-5.003014,7.700521,-7.600697,2.546180,8.133365,0
-6.302201,5.610504,11.124745,-2.546370,6.928528,-0.903736,0
-3.976891,7.654842,-2.746056,6.582779,2.800224,5.676805,3
4.905847,-4.436684,-1.849513,4.475515,10.505174,-0.743297,3
9.142361,8.121804,-1.153738,3.585451,-6.508525,2.733633,3
-8.064647,-1.912381,3.913695,1.840326,5.644597,-4.987524,3
7.804552,-9.688687,-2.546103,6.612367,3.156354,2.480966,0
-0.395807,2.334448,-3.524564,-5.581286,0.115668,0.757020,3
-8.026614,-4.803594,-5.071291,-9.955948,8.460116,3.962912,0
11.399525,-9.055093,10.105023,3.944724,8.239482,5.933540,4
-4.109553,-5.819517,8.978966,-10.007028,5.914500,-6.323708,0
7.466848,3.594614,-2.263901,-3.676410,4.523607,-10.203052,1
6.004118,2.197215,8.135888,-11.188093,-1.629360,-0.275870,3
7.638222,-10.679154,7.274361,8.149334,-6.783426,-3.566105,2
0.107891,2.175150,6.362648,-2.321127,-0.837753,-3.827538,0
-4.695818,-9.372046,-3.932199,2.275360,-2.186918,5.860066,4
6.578342,8.595315,11.520089,7.782478,3.718034,6.265040,4
-6.449150,8.403523,-4.738266,-9.485622,6.450838,-1.120191,0
-5.689951,-7.149840,7.590570,-6.055681,-4.313985,3.828455,2
1.247127,2.722206,-1.692909,6.190616,1.284847,1.238478,3
-8.709331,3.981377,-6.110097,5.629618,11.018656,3.737170,0
11.189160,-10.254766,-4.066599,-0.427561,-2.192122,-8.607148,0
4.773800,-9.827238,-4.744181,-7.381076,10.744880,1.756047,1
0.648758,-3.293623,-0.781196,-2.589018,-7.818982,5.824681,1
0.733415,-7.847795,-3.153996,4.307872,-0.008727,6.405246,4
-3.090698,-10.746298,10.896636,-3.445424,4.021216,-0.705894,1
-1.748538,-1.420168,1.566938,-8.685218,-7.521324,1.613355,3
3.871281,7.285228,-3.332848,1.430951,-6.461352,-6.087911,1
-3.172732,-1.093034,9.246221,3.024187,-1.932239,0.822293,0
-0.379260,8.483800,7.480456,-1.754103,-8.572847,-4.132605,2
-3.738789,-10.036897,-4.206239,-0.080443,-8.034696,7.577399,4
4.237320,-6.085864,-2.417403,-10.475462,-0.271158,-6.251826,1
5.303085,6.667963,-0.435630,-5.392656,3.621972,-10.122725,4
10.206646,0.412842,5.436082,5.216641,7.330740,8.221015,4
1.990609,5.110570,-0.810967,-0.532938,-7.193645,-10.425590,1
-2.222418,-0.153717,2.582592,3.187710,3.529453,-5.719375,2
-6.603411,-9.960011,0.530694,-10.098049,5.973283,-3.287922,2
10.559716,8.789500,4.676651,-7.347532,5.551273,-10.338173,4
4.706079,-9.640904,8.401206,6.147083,8.461797,-6.512358,1
-1.372547,4.038711,-2.048473,6.092049,3.288315,4.170602,1
7.239292,-2.998170,0.332174,-10.578277,2.208266,-1.343497,2
-6.553604,6.588719,-4.331698,4.826848,1.368470,1.921491,4
-7.145628,0.433766,0.821499,-4.088589,0.704994,7.528771,0
9.811150,7.354264,7.210210,3.707619,7.753245,-6.759637,3
-2.687803,-9.640380,6.603976,0.958425,-7.865167,3.454506,0
-5.940995,-9.999629,-7.985365,4.239908,10.491479,4.329133,2
-7.481051,-8.669294,10.936138,-5.855460,-8.665874,-3.146031,3
11.115054,-10.176146,-2.858361,2.310913,0.657067,5.305713,3
-2.389928,-9.573483,-0.141038,-9.233605,1.555929,-2.739437,3
10.573578,6.034327,-5.706826,-6.596762,-5.239736,-10.038290,4
3.325212,-6.244547,-8.727580,-1.240245,-5.156018,-1.995204,3
5.965540,2.252207,0.172797,1.549350,4.653479,3.525036,2
6.757780,0.299853,1.601912,-0.183431,2.892637,2.431690,4
0.986410,-9.120786,-6.180417,0.978991,-7.049478,-4.965149,4
3.648323,-0.044213,8.770447,-4.838324,5.020901,6.302345,1
-0.429108,-7.256899,5.374578,1.117335,-2.679913,-7.378472,0
1.717344,-7.711733,8.726444,7.560199,6.257191,-4.138712,0
1.822423,-9.518538,-3.892667,-6.101914,3.564976,-1.996462,3
1.270413,1.843808,-8.643306,-3.278755,-8.027195,7.923320,4
6.334760,8.637303,-5.903355,7.296751,8.091089,-4.969906,1
-4.874584,4.551563,10.087494,-5.416048,5.902873,-8.855657,0
10.328213,0.612243,9.524234,-2.735061,8.913971,-6.782154,1
3.984590,6.802245,-4.858943,3.248143,2.691503,8.485023,3
-3.301479,3.664097,-5.202170,-2.023136,5.022906,5.981403,2
6.289297,2.490914,3.305282,3.126483,7.022512,1.061447,0
2.563062,5.721674,0.765336,1.555588,0.829616,7.486907,1
-1.343868,-6.386432,6.814415,-0.943979,8.291820,-2.885828,0
-0.662634,6.160946,8.580094,0.396127,-6.829341,-3.155219,0
7.054128,7.592462,-7.815050,-1.402783,-4.313100,5.308817,3
-6.048967,-10.139546,1.020426,-7.685804,-0.915147,8.533226,3
-8.847434,2.783669,1.046592,1.133920,-2.245420,-8.033649,4
6.130398,4.376414,2.597950,-8.720801,9.264629,0.106782,0
10.918344,-10.848262,-3.059344,3.876503,-3.786226,0.288427,3
-4.553842,0.702554,1.011101,-6.010933,7.538996,-6.984049,0
6.308793,1.948222,3.018481,-0.738612,1.519982,4.206946,3
-7.089025,8.155676,8.287681,-2.245225,-6.451591,-3.619913,0
0.625503,-5.615509,-5.076739,-9.457758,-7.500345,-4.244963,0
3.033089,-4.295346,3.554554,0.361387,-3.277834,6.093569,0
-3.528170,0.997617,-2.662759,6.953048,5.648608,8.466839,1
-3.699167,3.804988,3.790628,-6.375664,7.180299,-3.073924,2
-8.048924,4.943525,-5.953624,6.014753,7.694953,-6.039610,4
-6.944886,2.777528,4.684926,3.105579,10.493760,0.046243,0
10.299023,6.031745,-4.593588,5.773394,6.933851,-6.086102,4
-5.460742,2.774781,-6.959959,-4.538698,1.284156,3.465411,2
-6.455300,4.024778,-0.295247,-3.534981,-6.885461,-0.080505,2
-7.478540,-4.622125,9.216147,3.620345,-0.785311,-9.105953,2
4.938142,8.581157,5.835622,1.035285,-3.526166,-8.578936,3
1.529706,-10.416313,-6.761166,3.435270,6.042630,-3.859702,1
-6.025042,2.819129,3.801857,1.761651,-5.325755,-4.861277,1
9.984505,-6.137600,6.049676,6.254262,-8.151041,-0.677684,3
7.556516,-0.489114,0.062206,-4.465418,11.038324,2.284972,1
9.794813,-9.945527,8.761452,4.410253,10.021714,-4.511593,2
6.890717,-6.793417,6.275991,7.582278,4.800626,5.204556,3
-3.909935,-9.559425,0.303370,-10.337236,-3.047146,0.978026,1
-0.791823,-6.277875,-0.004962,5.530014,-1.934154,-10.696339,4
-2.829157,4.353576,9.981487,-5.800668,3.815933,-10.887415,4
9.846807,-5.934713,-2.180730,-5.319515,5.591672,7.634808,0
-5.364978,-6.007868,8.658644,8.245824,-6.369342,7.823190,0
-0.378963,3.598227,-4.549162,1.781706,7.610939,6.527732,4
11.007658,-2.150665,5.687767,0.345877,-3.997842,8.888380,2
-5.430769,-1.467933,-6.211898,-8.929258,7.149843,-4.258939,3
0.630646,6.772427,8.129715,-7.130937,-4.933477,0.539174,4
1.238745,3.433618,9.650544,-4.824755,-4.945006,3.521017,2
-6.899842,5.457165,-5.584543,8.599264,9.957293,6.061470,4
-4.134448,-8.973696,-3.335844,8.620299,1.009807,-8.197666,3
-4.810957,2.251341,10.480937,-10.892196,-3.224144,-6.018361,1
10.600498,-5.490764,9.814162,-9.909977,8.605110,-4.779628,2
10.431578,-7.452083,-6.698556,2.433752,-7.905615,8.029243,2
7.878674,0.982020,4.858483,-0.322620,-1.697976,-7.095100,3
6.729495,-2.793430,10.814924,7.859459,1.808385,-0.840237,3
3.048019,0.758156,-5.909432,5.665236,5.368399,-9.851293,2
10.402164,-7.859294,3.247137,-6.490674,0.896219,0.558357,4
-8.200086,-3.823073,-7.994614,5.363054,7.919597,-1.214833,0
4.791237,-1.870784,6.432280,-10.252352,-6.779069,-0.183110,3
-5.210675,7.202686,5.499367,-7.592955,5.427433,-1.135223,3
1.640111,-1.402050,-1.245135,-2.381442,1.346710,2.092967,2
-4.401761,3.099259,3.908981,-7.076839,-8.330781,-3.531151,1
6.854752,4.047504,-4.533024,5.421019,8.286259,-9.087620,0
-1.749592,3.255056,10.377135,-8.282473,-0.230811,-2.528005,1
-8.766602,-8.815239,-8.278064,-1.545333,11.088512,-6.760475,2
1.108330,4.716187,6.154401,1.540115,-3.795053,-5.318489,3
-6.957695,-0.446930,6.156479,3.937608,2.755332,1.059312,1
0.345580,4.685363,0.528816,3.564191,-6.101824,5.033143,2
5.668186,7.628733,8.128640,-1.372094,5.485825,-5.534293,1
-8.375175,6.988422,3.143725,-3.320293,1.335755,-1.362391,2
2.677099,7.903897,-2.491873,-3.056292,2.319307,1.777734,0
-6.909187,4.174715,9.955424,-6.387614,-6.664159,-6.848522,1
5.631170,-6.756530,-5.889549,-8.648632,3.121730,-1.485637,0
11.027023,5.040644,5.793785,-9.767423,6.290798,-10.390359,4
2.967821,-6.162303,-3.037401,4.785481,4.127110,-1.629174,4
5.580657,1.340101,-5.522870,6.508344,0.683597,-0.490998,3
9.260338,-7.590948,3.786995,-1.602288,11.003687,3.935390,2
9.320884,-9.956553,0.007311,-9.859728,5.014860,-1.820518,4
-1.511883,4.585058,0.827523,-6.780766,-7.545894,-9.741039,4
7.277780,-8.840481,8.330176,6.320189,9.936673,-4.202553,1
7.232015,-1.631438,-8.436242,-10.218797,-4.709452,-4.611334,2
8.590747,-10.298754,9.842353,-4.829684,2.613067,-9.796479,1
10.670999,1.479484,1.579365,5.285212,7.582572,4.559192,4
9.021395,6.963167,4.431183,-7.296690,9.346126,-1.112480,0
6.773455,-1.902251,7.248708,3.791648,3.248616,6.539927,3
0.695530,-5.867261,-1.749986,3.724066,2.225878,4.267230,3
-2.784109,-1.227905,7.129380,0.629666,1.018262,7.866157,3
-4.701346,-5.682672,-6.377764,4.338852,-6.009771,6.060971,2
-7.546674,-5.365349,-3.325266,2.464066,-4.067197,-4.547467,1
2.577610,-6.624726,-8.674459,8.217245,-1.742765,-0.592456,0
-2.655811,-4.253192,9.337437,-3.791870,6.802393,-4.046074,2
5.985472,2.590533,6.099734,-7.554018,2.346934,-0.676190,2
2.824297,3.431733,-6.540206,-4.835347,6.419298,2.404973,4
-2.753726,-3.111060,-3.940488,-0.010082,8.944084,-2.588933,3
-0.766506,-3.855597,-4.346728,-6.849936,-4.830204,-3.980816,2
-4.471054,-5.719922,9.905523,-4.681526,5.454853,-8.887832,1
7.213091,3.536655,0.825597,-5.680879,5.659012,8.192464,1
-2.749663,6.434838,6.842092,-6.879622,-3.181212,-2.533227,2
10.283673,-10.356407,3.564333,-3.154590,0.191522,-6.248408,0
-2.093309,-8.622167,4.535427,4.127263,4.843770,-7.001292,4
0.882230,4.534194,0.440296,4.078771,3.942840,3.551567,0
-2.214842,4.596229,-4.545700,-3.847594,9.719224,-9.227738,1
4.967831,1.366677,10.525009,-2.568471,-4.619166,-2.625055,2
-2.775540,-7.296989,9.022147,7.571247,-7.265514,-2.260103,0
8.777059,6.116521,9.110790,3.509303,2.153248,-2.870571,4
6.766764,-9.969467,-5.283931,-3.481992,-2.867753,-6.834143,1
4.774507,8.348282,6.864523,-7.632998,-4.182401,-3.682492,0
6.195897,6.124539,6.178998,-2.641260,-4.091018,-9.835986,1
3.074603,-9.528678,8.499041,-6.973055,-2.227509,7.039983,1
8.508980,-9.676729,9.453727,-7.277623,-6.368736,4.009552,0
-7.132191,0.728190,10.821987,8.017120,-7.005523,-6.732037,2
-6.320033,-10.894730,5.923646,4.028562,-5.328383,-5.387746,1
1.844918,6.660678,-5.958603,0.561719,1.433025,2.102911,1
8.617720,6.162028,0.637525,8.211954,3.967045,-10.234156,1
8.583440,6.672389,2.299710,4.725222,5.255998,3.972685,4
-6.569796,4.259583,0.041314,1.867686,4.656083,8.018388,0
-0.039758,-8.353938,4.309282,-8.151606,-8.504048,-10.754097,1
0.352611,3.171431,7.524356,7.965545,10.868127,-3.051972,0
