x1,x2,label
-7.501807,1.128396,3
2.573014,-2.476122,5
1.714581,-8.430843,4
0.243244,-6.529937,4
-6.116386,-5.188343,3
-3.676276,-5.227315,4
-6.956588,-5.105762,3
-2.041850,-4.090732,4
-3.031340,-1.940883,3
-8.136768,0.805386,3
-3.844170,-8.220726,4
6.520458,4.452368,0
2.993563,3.922869,1
3.123325,3.610947,1
1.326333,-7.465494,4
-3.965786,7.241734,2
-0.540336,3.152061,1
4.785605,-0.268973,0
-6.006830,-2.971968,3
4.845677,2.421075,0
1.912952,-9.367562,4
-7.026111,-6.279540,3
-1.305887,3.664063,2
7.133224,0.520224,0
-1.138185,2.983558,2
-7.903926,-3.987526,3
7.635979,-3.701709,3
1.071800,-0.163629,0
3.698828,5.387919,1
-8.110330,0.551087,3
1.508008,1.877902,1
-0.534995,6.609299,1
1.670861,-0.600920,5
8.718820,0.188060,0
-6.242305,-4.075267,3
2.265026,-3.419871,5
-0.409916,3.168684,1
-8.393985,-1.284532,3
-1.328747,9.396030,1
-2.773532,-5.087860,4
-5.532657,4.283261,2
-1.600695,-6.439978,4
-3.721667,0.213807,3
5.001643,-0.315374,0
-9.127938,-1.816029,3
4.208529,-2.704751,5
-8.078756,0.018285,3
-5.273538,6.644587,2
-6.143879,3.082965,2
5.721846,-1.821998,5
0.870694,-6.341576,4
3.495557,8.873778,1
-4.511511,-2.433866,3
5.655058,0.579331,0
5.765932,3.127488,0
1.794802,1.553241,0
-3.082766,-3.697754,4
-0.372083,2.772861,1
-7.408239,4.971140,2
-4.754928,-4.590676,3
4.937448,2.678674,0
1.621061,-4.913576,5
-8.047194,1.150898,3
-8.356908,-3.531338,3
3.862982,-8.091705,5
-1.371160,1.002850,2
-6.369570,4.658216,2
-8.251246,-2.561540,3
-9.141320,0.042541,3
-2.903832,6.936994,2
-2.958592,9.224589,2
1.609397,5.502313,1
-7.379563,-5.591583,3
-6.181155,-1.193542,3
-2.850482,1.360620,2
-2.593512,1.906710,2
-6.906381,1.515235,3
-6.276483,0.195113,3
-7.846809,2.870258,2
3.007703,-3.186219,5
-8.017337,1.571615,3
1.035423,-1.215638,5
2.305229,7.580471,1
-0.473806,5.781567,1
-4.146293,-3.731309,3
2.656665,7.990171,1
2.078006,-4.031808,5
-0.708794,-8.003837,4
-6.410682,-0.659506,3
0.749095,1.706142,1
7.159443,5.250615,0
9.831973,-0.127586,0
4.541211,5.014017,1
0.062580,6.042295,1
-6.015996,7.249642,2
5.501652,-7.064588,5
-3.252881,-7.929621,4
3.013789,3.778499,1
5.272621,4.706429,0
-4.225270,4.683387,2
6.522028,0.025267,0
-8.386146,2.007032,3
-2.408133,2.915150,2
3.481851,7.636559,1
-2.692796,-8.399432,4
2.824577,-1.243127,5
-0.261473,-7.670345,4
-0.254909,3.328541,1
5.151401,-5.231078,5
-7.808286,-5.053396,3
2.530971,-4.908425,5
5.221221,-7.680913,5
-0.312118,-8.479265,4
1.597177,-3.624515,5
3.000943,4.891010,1
5.994544,1.598365,0
-0.689863,-9.378050,4
-8.868162,1.353032,3
7.507609,3.817633,0
-7.266073,4.727532,2
-4.731288,3.742474,2
-8.176756,-1.527456,3
-0.894940,0.611043,2
9.268722,-4.231659,5
3.499619,-4.352340,5
-8.756349,0.461458,3
5.809679,4.598342,0
-2.586619,4.149084,2
-7.389657,-6.175263,3
-5.825761,7.614138,2
8.547806,-2.131366,5
5.573648,-7.060045,5
-3.814913,-6.007297,4
3.989373,1.800194,0
6.943732,-0.716650,0
-1.058751,-6.567375,4
-4.020421,4.089148,2
4.517181,7.497951,1
-0.962564,-9.507296,4
0.676318,8.904449,1
6.502066,-6.736042,5
0.822766,-1.903881,5
-1.090906,-1.698729,4
-8.472832,-1.751252,3
3.365793,-4.013770,5
0.137796,-1.431421,4
-8.329553,2.857017,2
4.671151,-0.876749,0
0.299197,-3.437130,4
3.576779,-4.495624,5
2.680007,-4.597179,5
-2.516345,-5.292445,4
6.693198,2.528452,0
1.311310,-1.413174,5
3.214061,-8.932865,5
8.066103,-3.527382,5
-3.933712,-8.283522,4
-2.457907,-9.198114,4
2.315166,-8.764845,4
4.953241,5.813304,1
6.918296,-0.039002,0
3.227250,-0.644347,0
-6.246223,-7.401080,4
-1.671191,7.418410,1
-8.926557,-0.356999,3
6.333961,2.947199,0
6.808934,3.445255,0
-9.624359,1.808752,3
-0.798648,4.233137,1
1.743915,6.741985,1
-3.988403,2.429077,2
7.984807,-4.466640,5
7.755620,-1.565155,0
2.402520,-2.312202,5
1.668339,9.442141,1
-0.081012,-7.363405,4
-1.618759,-8.939217,4
-1.551600,-9.471660,4
2.901449,-6.019556,5
-8.429026,-3.407785,3
5.271034,-0.349728,0
0.262079,4.436000,1
-5.002246,-7.171383,4
-0.445059,-1.176345,4
6.220239,-3.317271,5
7.808673,4.026329,0
-6.531999,-5.757263,3
3.877952,-1.262703,5
-7.986036,-3.614489,3
-0.232604,-9.700046,4
9.147662,3.468904,0
-5.007604,-1.519429,3
-5.397237,-6.735273,4
8.519449,-2.288155,5
0.553986,8.627899,1
-2.160619,0.478791,3
-1.516358,-2.016826,4
-8.221780,-1.503568,3
2.185274,1.897763,0
-1.615052,-9.372589,4
-3.192711,-5.591933,4
6.761685,-6.546494,5
-8.761003,3.323577,2
-1.742302,-9.148869,4
-5.894497,-1.096639,3
1.948473,6.426845,1
6.319402,-3.113251,5
1.262874,0.576158,0
-8.620859,0.756589,3
9.308584,-0.595640,0
-2.772101,-7.273637,4
-4.435926,5.731462,2
2.428074,-7.605975,5
6.990184,4.463138,0
-2.761917,-6.003269,4
2.977412,1.716466,0
2.440012,-7.173783,5
0.275549,-0.568195,5
-1.567115,2.613769,2
-5.450627,-2.026989,3
6.665909,-1.269445,0
-2.622511,-2.017486,3
-4.543149,-4.371219,3
-5.876693,4.314235,2
-9.450122,1.930372,3
8.930291,4.025056,0
6.468289,7.276389,1
4.182353,-8.608376,3
-3.453736,3.195141,2
8.838570,-1.543280,0
8.162685,-1.823775,0
1.596322,-3.945263,5
5.369220,6.074535,1
3.778038,4.325842,2
-7.529212,0.106872,3
-0.549503,8.362281,1
4.016293,-6.124037,5
-2.028770,6.403776,2
-2.508960,-9.264250,4
-0.874817,1.971880,2
7.641364,1.436318,0
-4.488270,-2.294975,3
-0.960837,0.822909,2
6.592938,2.054471,0
-3.868466,-2.673454,3
-7.004917,-3.997888,3
-4.466305,-8.284277,4
9.314024,0.829729,0
0.448004,-9.464781,4
8.776406,3.058004,0
1.133724,5.300376,1
-3.219991,-5.043918,4
-2.803957,7.024858,2
1.373517,6.317298,1
2.325259,8.204828,1
4.017638,3.269121,0
-1.558002,-1.013126,3
9.627327,1.804091,0
-4.737239,-4.411712,3
1.868574,-7.344822,4
-5.556079,5.149664,2
-9.285629,2.114020,3
-6.933236,2.614968,2
-9.840434,-1.842359,3
3.838634,-2.237221,5
3.020772,2.547311,0
-3.248091,5.100435,2
1.202469,-6.859578,4
-7.520474,1.369666,3
-4.473840,-3.537439,3
-6.002391,-1.995187,3
-7.301012,-1.779563,3
3.576374,-2.495206,5
2.628878,8.888441,1
3.818436,8.126493,1
3.158465,-2.241641,5
5.341758,-5.493410,5
-2.992712,-2.004292,3
4.714693,6.352606,1
3.957867,2.069516,0
-7.351698,-3.438275,3
-1.420902,4.096588,2
-5.703430,-1.897522,3
0.776604,0.600150,0
-2.054371,-4.669137,4
3.548078,7.377752,1
-7.423489,3.163652,2
-8.643140,-1.276914,3
-5.171212,7.843764,2
-4.320908,3.222343,2
4.533634,-8.029353,5
-4.813418,-2.132166,3
2.073540,3.694862,1
1.886967,-7.677886,4
-0.479169,-9.218048,4
5.611810,7.799814,1
-2.993363,-9.367071,4
-7.096473,-3.572387,3
2.964445,2.020299,0
-0.324014,-6.645027,4
-1.576848,6.310994,1
-3.615511,4.812037,2
-2.604012,-0.943791,3
-1.722895,5.291171,2
9.148426,-2.877214,5
4.326589,-0.302522,0
-7.207417,6.573259,2
5.718700,-5.605511,5
0.153893,0.440696,1
4.289182,1.506709,0
-0.882806,-2.225112,4
4.550902,-8.297747,5
0.636010,9.275938,4
-4.241100,-3.825027,3
-2.332348,-6.193025,4
0.611150,-4.579710,4
-3.705614,5.395251,2
3.056686,5.586484,1
-8.232032,2.344324,2
0.772158,-3.548474,4
7.291088,-2.635613,5
-8.189539,1.212383,3
-8.345695,-4.669187,3
7.374994,-3.500358,5
6.702166,-0.315083,0
3.674529,-8.072528,1
8.634568,-4.629649,5
-2.396182,-6.814104,4
-5.563233,-5.752603,4
-6.997119,-6.142939,3
5.575929,5.647525,0
-1.293469,5.321144,1
1.679362,-9.256493,4
7.853993,4.950779,0
0.384577,0.633685,1
-5.111312,-5.047278,3
-7.225994,2.847765,2
-1.062724,-1.244335,4
2.740600,-6.232638,5
-1.331230,5.502133,1
5.385270,-6.686693,5
5.707812,-5.364929,5
1.769740,3.976905,1
-8.223184,-0.699354,3
6.215773,4.544474,0
-4.225312,-0.888330,3
-3.733894,4.941810,2
7.181661,3.394543,0
-4.275043,7.966555,2
7.139170,-0.812502,0
1.400811,6.685792,1
9.350347,-1.965168,0
1.662651,7.055700,1
3.752418,3.644439,0
3.553456,4.743932,1
7.079069,-0.554180,0
-0.825195,-2.818695,4
5.160671,-7.428093,5
-3.126522,-5.241356,3
5.260895,-1.794886,5
-1.001767,-1.556409,4
2.058201,-1.964755,5
4.170318,2.771157,0
-2.297219,-4.604490,4
0.941099,9.885645,1
1.718002,7.052361,1
-9.032321,-1.554243,3
8.591469,4.910604,0
-3.867388,-5.889135,4
1.331745,-1.504285,5
8.453761,2.180986,0
7.660418,-1.711088,0
-1.136472,5.809371,1
0.215928,-6.658376,4
-2.658958,6.671168,2
1.401243,-0.628759,5
7.438335,2.608148,0
-6.006770,-7.090828,4
8.279275,0.899325,0
-0.665744,-2.727520,4
2.962775,-0.825259,0
-7.470149,-6.434620,3
5.117962,-7.687857,5
-4.280274,-5.304194,4
4.958497,3.083632,0
-9.175704,3.546744,2
6.280535,4.054958,0
-2.260741,3.264841,2
-6.985284,3.820172,2
-6.014222,-0.743354,3
-0.881024,-7.753922,4
1.713446,4.943727,1
-9.139566,1.126533,3
5.195396,-8.610183,5
-5.340283,-7.580270,4
-2.672191,1.403462,2
-8.408477,-1.071262,3
-2.689552,-5.122559,4
8.628117,-3.979151,5
6.296547,1.309202,0
-5.239261,-7.290031,4
-0.961949,0.134301,3
1.459570,9.654388,1
-4.277908,5.916134,2
-1.154808,-7.969420,4
-7.034762,-0.314034,3
-4.595198,-4.211472,3
-7.974876,1.362863,3
-4.382687,0.501853,3
-3.551813,-1.335968,3
-4.190765,-0.916816,3
-8.794123,3.731587,2
2.671994,-2.964861,5
-5.731250,-4.263587,3
1.287035,7.182270,1
2.294858,-2.954791,5
-5.777585,-5.015492,3
-4.495237,-8.067832,4
-2.136541,-4.911646,4
5.049846,-0.720145,0
0.872913,-5.324945,4
-1.526892,5.910823,1
-1.678324,0.737145,2
-0.826902,9.201740,1
6.232663,-1.618208,0
-3.089618,2.068174,2
-8.605724,2.509399,5
-1.373466,2.949846,2
2.624087,9.295824,1
2.207816,9.233446,1
-2.412756,9.038502,2
3.732181,3.452056,0
1.138653,-7.808959,4
-4.333624,8.060601,2
-4.113366,-7.259277,4
3.188284,5.026303,1
-6.280305,-1.939150,3
1.998681,0.121052,0
-3.200195,-6.097130,4
-0.619410,5.422833,1
0.315006,9.104737,1
8.041433,-1.085517,0
5.011675,7.317214,1
6.396270,-4.621471,5
5.589810,-5.413644,5
5.749332,4.003571,0
2.336189,-2.376090,5
1.428410,-8.362646,4
-1.212247,-3.032416,5
-9.897740,1.777070,3
5.344327,-3.163886,5
-2.184655,6.760868,2
-3.413946,-8.302690,4
-3.882074,4.280896,2
1.157599,-5.039237,4
0.974498,1.050284,1
1.538241,9.917122,1
6.449958,-0.137191,0
-1.948587,5.064141,2
-3.092531,4.821339,2
-1.978866,-4.646618,4
5.966159,-5.219917,5
4.909821,-3.800284,5
5.519827,1.831445,0
4.894859,1.187765,0
5.754635,4.816159,0
-3.294316,-4.412927,4
-2.373843,8.872670,2
-5.971023,3.946466,2
-9.998100,1.227090,3
-9.993915,-0.174760,3
-0.495386,7.235794,1
5.910685,5.499216,0
7.170811,6.240208,0
-8.280329,-4.675528,3
6.867616,6.475743,0
-1.483219,0.319596,3
-3.359026,-8.414123,4
3.745444,-5.047289,5
-0.722152,-6.238134,4
-7.557872,6.207343,2
-9.632569,-2.106523,3
-0.687203,6.053992,1
8.613573,1.322631,0
4.527595,1.622994,0
3.988736,3.467356,0
0.354171,4.900190,1
-4.400536,1.896658,2
-9.940884,-0.101789,3
-7.898741,2.358339,2
7.358446,-4.159449,5
5.399865,-3.996362,5
3.183727,6.385739,1
9.107894,0.302285,0
-0.669317,4.046598,1
0.662159,-1.602688,5
1.215230,-6.628105,4
-2.872463,-7.840101,4
5.162114,6.807726,1
-6.042089,-5.274568,3
-1.710023,-2.591218,4
-7.952542,1.600833,3
-0.835301,3.744048,1
3.500238,4.521517,1
4.043699,-3.757402,5
-6.086195,-0.570120,3
-5.770437,2.458397,2
7.378029,0.866080,0
-5.842090,-5.723237,4
-0.402082,-3.478097,4
6.300687,3.561779,0
-4.884961,-0.626259,3
-1.216527,3.445118,2
1.515562,-5.063235,5
-9.306957,3.361153,2
-8.305874,3.417470,2
-1.467031,-4.379545,4
-7.397108,-2.182820,3
6.712224,-4.013474,5
-0.426387,-4.187754,4
-4.416691,1.124870,3
9.261382,2.135501,0
-8.807803,3.506620,2
4.609488,-6.678194,5
-3.453255,-4.709296,4
-2.311002,5.798681,2
-8.175743,-0.733318,3
2.309569,-5.020817,5
3.857238,8.072277,1
2.591081,7.899334,1
-7.131827,1.481918,3
2.374441,-7.677338,5
0.209158,-4.003424,4
-1.321933,5.379733,1
0.713735,6.359787,1
-6.940301,2.088033,3
-0.974668,-5.778437,4
-4.787346,0.848400,3
0.605275,3.818434,1
8.505058,2.638053,0
-2.864934,-5.247155,4
5.959155,7.476012,1
-5.326365,2.458326,2
-6.741681,-0.162893,3
-5.090429,-6.560397,4
8.199206,-2.661317,5
-3.217887,-0.248401,3
5.539420,0.791289,0
3.024087,2.076022,0
-0.036354,-2.075341,4
-1.907722,-7.824771,4
-0.862709,-5.216061,4
2.503885,-3.398379,5
3.248814,-9.442943,5
-1.197394,6.128262,1
-5.495921,4.102191,2
-2.445844,1.496960,2
-1.893446,-5.303611,4
7.452998,5.270239,0
1.018961,-4.495508,4
-5.017413,7.838797,2
-2.558837,3.749047,2
-7.212435,5.585137,2
-5.557662,7.794729,2
6.917224,-6.195897,5
-1.086407,-2.843601,4
-3.795993,-7.786298,4
-2.340254,4.467245,2
6.001361,-1.276809,0
7.120446,-2.289058,5
-0.896196,-4.333403,4
3.884226,3.653215,0
-5.266732,-6.685693,4
7.453309,-0.327878,0
0.255117,5.497019,1
-0.269727,-3.832009,4
-4.218030,-4.571521,4
7.599310,-2.403906,5
0.857838,-2.676710,5
-2.967411,-4.789407,4
3.605428,4.290153,1
-5.629995,-5.213888,3
1.291735,4.648120,1
4.639427,3.891129,0
-7.234452,4.437867,2
7.750796,1.101850,0
-9.352479,1.587744,3
7.855513,-5.620086,5
7.330817,-4.045950,5
5.676404,-5.487688,5
0.748178,1.838958,1
-1.040811,-7.707888,4
7.405176,-5.359555,5
4.761598,0.298669,0
-5.787527,-1.466643,3
-7.516093,1.007097,3
2.072836,-5.294982,5
-1.895775,6.426628,2
-6.869375,-4.599441,3
2.862173,-2.881874,5
8.581901,3.015532,0
-1.772546,5.215923,2
-2.883352,2.545110,2
-1.144968,-1.936515,0
3.657978,-9.373122,5
-4.612977,-3.536073,3
-0.696156,-5.941454,4
-7.214831,-4.328870,3
6.887896,-1.873168,5
7.098217,3.609669,0
6.081795,4.581624,0
6.673052,-3.467734,5
-6.046173,-2.319876,3
3.900629,2.335962,0
-6.498592,3.980444,2
3.162965,-6.868856,5
7.410403,-5.447727,5
-4.819487,-7.470231,4
-0.485652,-8.853677,4
-0.736748,4.421410,1
3.600779,-0.345782,0
5.333388,-0.650730,0
-0.400941,3.790674,1
6.096830,2.055720,1
1.181883,1.354317,1
4.940402,2.756480,0
2.091309,3.732447,1
-3.910495,-5.638487,4
-5.342330,1.308352,3
-2.808195,8.999592,2
-2.414429,0.139087,3
8.019921,4.478332,0
-4.635247,3.894503,2
-4.676091,-5.310654,4
-1.599187,9.532902,1
4.677891,2.808741,0
-6.771907,5.391608,2
1.422007,6.258307,1
5.257944,-5.484219,5
-8.326464,2.194530,3
2.402691,-9.252737,4
7.086509,-5.418957,5
-9.583884,2.700001,2
4.201453,7.486154,1
7.610291,2.513004,0
-4.809758,-8.664509,4
-4.102155,8.182230,2
1.191579,-2.041093,5
-5.390297,-1.381863,3
0.391326,7.177675,1
-8.292946,-3.768893,3
-0.193319,8.334276,1
-6.829640,5.036054,2
-1.514384,2.240216,2
0.755468,0.314138,0
2.021263,8.288165,1
-9.204386,0.475134,3
-2.281216,4.365962,2
-0.480469,-9.315542,4
6.131461,-1.039065,0
7.761447,-1.775282,0
-5.135008,-1.257953,3
-4.702659,-4.302863,3
6.642249,-0.910883,0
5.863180,-3.403972,5
-6.133962,-1.728260,5
5.945582,0.970789,0
3.581482,-1.731762,5
-7.727475,-4.092628,3
-4.397589,-5.402541,4
4.214913,-7.705364,5
7.482596,-3.454649,5
0.040889,0.534605,1
7.906446,-1.368286,0
-1.435891,2.565021,2
1.653889,-0.737748,5
-3.588306,-4.160414,1
-6.068915,-5.516446,3
-4.020372,4.980550,2
-5.554947,-4.717990,3
1.637670,-3.715040,5
-2.672938,-7.559924,4
2.901711,-7.499400,5
2.210623,9.788123,1
4.378087,-3.009734,5
1.444699,6.138165,1
5.226568,-1.406700,0
9.795326,0.999969,0
-7.755931,-1.409487,3
-9.051089,-0.316041,3
3.063774,5.933613,1
-3.382018,-6.579455,4
-3.268883,-8.753566,4
-1.432491,-4.481480,4
2.463623,5.493202,1
-7.868546,2.613399,2
2.639620,8.244846,1
1.884064,-5.347085,5
7.312562,2.503334,0
-6.372481,3.826499,2
4.578977,-8.732098,5
5.376481,7.179251,1
-3.415010,-2.239991,3
-9.309449,0.619564,3
-0.005363,-7.750693,4
6.554940,5.732559,0
-3.765168,-2.390636,3
-2.105697,5.925106,2
4.369857,-8.292814,5
6.450629,-4.397440,5
-1.919087,-0.175293,3
-4.057744,1.403965,2
5.457582,6.722114,1
3.042190,-7.357724,5
-2.676907,-5.569210,4
0.401823,0.964703,1
4.841966,7.532735,1
3.206419,2.475393,0
-0.519749,-5.198893,4
-4.037727,8.980461,2
-6.352924,-5.741347,3
5.654333,1.839650,0
-5.280916,-4.966034,3
-6.633405,-2.519594,3
-9.581639,0.094943,3
1.410217,9.305221,3
-0.694095,5.338059,1
3.655120,-2.036960,5
-1.455960,8.315161,4
-7.432273,0.108940,3
-6.835312,-5.239869,3
5.810246,-6.851115,5
-5.544857,5.210037,2
6.370038,-3.832562,5
0.685486,0.389115,0
7.254758,3.370908,0
-1.015418,-7.195748,4
-4.721034,-8.228004,4
-9.733783,0.683564,3
5.737906,-5.713754,5
3.304358,-7.128853,5
8.603028,0.236798,0
-1.645337,-0.159732,3
-1.796285,5.477898,2
5.183109,4.324070,0
-1.036375,2.865993,2
-1.807327,8.147458,1
-3.210010,8.642043,2
-1.806184,-2.165267,4
-9.050376,-0.692952,3
4.307272,1.803010,0
7.027373,1.543441,0
5.606869,-8.162495,5
-9.201887,-1.244480,3
3.224909,9.535018,1
-4.919991,4.965552,2
-6.094494,1.113075,3
-7.522722,-3.784667,3
-2.884856,-7.997967,4
-6.408931,5.167974,2
-4.745420,-1.915848,3
-4.540076,-2.560492,3
-2.828688,-8.722268,4
-4.361194,-8.219792,4
0.577618,2.260421,1
0.446942,6.041640,1
9.295205,-2.063358,0
5.052045,3.701794,0
7.989669,4.430710,0
-4.076578,-6.793296,4
0.517357,-7.915387,4
2.707263,1.105675,0
-3.946238,-0.053078,3
4.227532,-0.149115,0
5.697143,-5.262859,5
7.350903,6.109214,0
1.514943,5.301924,1
-3.603644,8.244726,2
2.575329,-1.550943,5
8.099596,-4.583643,5
0.661611,0.140150,0
-1.570939,0.885669,2
3.666933,6.014033,1
-0.956458,-5.849635,4
-1.324549,0.478789,2
7.367974,5.138003,0
-3.768740,4.179207,2
-1.912751,-8.232920,4
-8.484519,4.830863,2
6.105279,-5.345967,5
3.058197,7.316513,1
3.456240,-6.284520,5
5.390615,5.827162,1
8.581743,-2.030448,0
-2.795770,-5.486230,4
0.239465,-0.693047,5
2.526101,2.672228,1
9.631684,-1.756100,0
-7.673707,-3.902343,3
-1.399996,6.729154,1
-0.883238,-9.100395,4
1.423234,-9.707859,4
6.636083,6.521853,1
7.825102,-6.190086,5
5.997158,3.886769,0
-6.235394,4.133137,2
4.605110,-7.900468,5
6.076272,3.354154,0
-5.739060,7.905664,2
2.060160,-3.016204,5
5.324900,-2.956906,5
-4.558497,-2.657907,3
-7.769165,-2.992844,3
8.616904,4.338828,0
2.247400,9.901645,1
-2.452252,1.860485,2
-2.246857,-2.155730,3
-2.817890,-3.936981,4
0.551188,9.020559,1
-2.533746,8.173561,2
5.759118,1.038612,0
-1.088055,9.004827,1
5.904705,0.380462,0
3.736368,1.034150,0
1.641160,-3.262616,5
6.237146,6.197999,1
3.955997,7.441138,1
-3.192126,-7.684043,4
2.626083,7.126572,1
0.633704,-0.525808,5
5.807908,4.304606,0
-8.702673,-3.953644,3
-7.218226,2.208928,2
7.075280,-3.838383,5
3.448863,7.175515,1
2.618918,6.606968,1
-3.543107,-7.856223,4
-1.749352,-0.850683,3
5.718456,8.160106,1
-5.079475,2.608058,2
5.544936,-4.780602,5
3.832387,6.976125,0
-5.736612,-4.339452,3
2.567821,6.089372,1
-5.529681,-1.671803,3
-3.346577,2.158247,2
6.455775,6.424144,1
8.795143,0.579734,0
8.264191,-1.701811,0
3.465695,5.451039,1
-4.963913,-7.491471,4
8.212549,2.446257,0
-4.286101,8.093570,2
2.420167,6.874409,1
7.792681,5.261873,0
-9.247489,0.204891,3
-4.954056,5.019242,2
0.731460,-4.526755,4
-6.670208,4.010555,2
-1.649433,9.347188,1
3.179644,2.914055,0
-3.715534,-4.885109,4
4.465526,-8.269875,5
-7.259317,-6.297316,3
3.755516,1.827084,0
-6.311089,-3.651328,3
-5.028398,4.666580,2
1.030680,6.911318,1
8.904393,-2.427027,0
5.055784,2.031456,0
-5.186090,-5.022831,4
-9.369629,1.540951,3
-6.109675,4.919445,2
-10.101070,-0.330693,3
5.097845,-8.044065,5
1.761936,9.058756,1
-4.649479,7.882325,2
8.500700,-1.345042,0
4.952504,5.174002,1
-2.625528,-4.035260,4
2.805605,8.807443,1
2.401867,-9.407726,5
1.387165,-4.189141,5
2.151848,8.948494,1
-5.065143,1.806573,2
-1.885202,-4.369358,4
-2.310157,2.393619,2
-2.963630,5.955725,2
8.785786,-3.742921,5
-8.493614,-1.256232,3
-0.452265,-3.896418,4
-1.188567,8.437296,1
1.859825,6.821995,1
-4.659243,-3.539345,3
9.718611,2.164322,0
3.848517,6.957408,1
-7.867207,-2.999768,3
1.037197,8.639529,1
-2.196399,8.294612,2
-0.974854,-0.429656,3
-4.656620,3.768103,0
-6.470966,-6.656377,4
-2.465748,0.085180,3
3.089762,-5.951509,5
-6.368367,1.972661,2
-0.325180,-1.886002,4
-3.840453,-3.734812,3
8.301228,-5.231214,5
8.074325,-3.170549,5
-6.934270,6.095846,2
-2.759257,0.464147,3
2.450403,-4.539262,1
6.922852,3.869955,0
2.686845,-6.059751,5
7.012936,-2.387673,5
5.721704,-4.711114,5
-1.635689,-2.349920,4
-4.105499,6.939173,2
-7.133781,-1.435137,3
1.205249,4.029048,1
8.709118,-3.370571,5
-7.984416,-4.959418,3
0.680231,-0.940788,5
-8.120591,0.279520,3
0.416520,-7.501841,4
-7.004919,3.577133,2
-3.914534,8.299524,2
1.165077,3.537833,1
7.515702,2.939012,0
4.940869,2.026631,0
7.330035,5.758025,0
6.605473,2.740344,0
-2.346396,-9.713885,4
-5.266874,5.414787,2
7.078281,-0.061927,0
0.051474,1.791392,1
-3.942368,2.982819,2
-0.594117,5.934055,1
0.224145,-8.260907,4
-4.583986,-3.735681,3
-2.356747,1.894371,2
0.173122,1.701715,1
2.282544,8.945445,1
-2.962173,0.363990,3
7.701403,1.112494,0
8.277381,5.435519,0
5.936427,1.940523,0
3.606728,4.859408,1
-6.846211,-1.901810,3
-4.034067,4.570189,2
2.612974,-5.228778,5
5.432212,-5.696463,5
-1.164693,6.531276,1
3.459461,0.492636,0
5.001809,-3.809064,5
-0.185516,-3.496649,4
3.357565,0.192967,0
-4.461558,0.796836,5
7.738121,3.674049,0
-6.417646,1.717203,3
-7.026276,4.015180,2
3.969141,7.064033,1
6.436744,-4.398078,5
8.979204,4.204720,0
-9.730541,-0.058075,3
4.725229,-2.841958,5
-6.003331,4.233965,2
-4.992610,-3.582252,3
-3.717356,6.230773,2
6.883521,1.259589,0
-5.807578,3.393287,2
-4.239157,1.265939,3
-5.652629,6.770919,2
0.533727,-8.683836,4
-4.589095,-4.307924,4
7.859257,4.945441,0
-0.061319,-6.317209,4
4.040551,8.684218,1
8.529108,3.520297,0
-3.397297,-1.650936,3
-0.402745,0.897966,2
-0.744792,-1.110273,4
0.670079,-3.623095,4
1.123306,-3.722895,5
3.583167,5.830320,1
-2.655056,8.826350,2
1.553447,-3.285169,5
-9.873540,1.646798,3
-8.835829,-3.823481,3
-2.240954,-7.049382,4
-3.748344,-0.408142,3
-2.407910,-7.050346,5
8.473897,4.038016,0
6.144677,-3.675881,5
2.853143,0.316418,0
-5.516606,5.150012,2
-9.410043,0.684206,3
-6.828958,-0.323523,3
-4.023693,6.732673,2
-4.616162,-6.442571,4
-6.928570,-3.638857,3
-6.943130,-5.649757,3
-8.203714,-3.033275,3
-6.623745,0.702605,3
0.200215,3.535480,1
-3.286446,8.053153,2
-6.434615,1.433200,3
-7.985289,-5.411529,3
-6.722256,-2.275799,3
6.543244,5.278395,0
4.921977,8.485258,1
-4.902405,0.526575,3
-0.001466,-4.858079,4
-4.304148,-2.513997,3
-5.011997,0.304588,3
4.350011,-6.683508,5
5.690314,-2.348747,5
-4.176847,-2.985041,3
-3.923597,5.239889,2
-1.812661,7.131168,2
0.217329,-6.996314,4
4.890368,-0.418562,0
3.160156,4.861890,1
8.167570,-3.967927,5
4.239124,8.909533,1
-5.318224,-7.627676,4
-3.390265,4.280661,2
-6.957934,1.006305,4
1.477531,-4.998733,5
5.973957,1.810214,0
6.395128,6.526677,1
-4.689966,3.033071,2
3.261469,7.490514,1
6.194889,-5.442612,5
1.332961,2.925326,1
-2.705583,-2.598379,4
3.129669,4.482498,1
-3.828059,2.942680,5
4.167581,-7.835190,5
1.231987,4.225938,1
1.166826,2.526147,1
-8.492736,5.706952,2
-3.163823,-6.309433,4
-2.910329,-2.758291,3
-2.422620,8.636989,2
-5.156627,8.347505,2
-6.098174,-0.781120,3
4.626135,4.352314,1
0.943769,10.088286,1
1.417235,-1.441164,5
0.190749,-5.253099,4
-1.606156,-0.608441,3
4.049039,4.222246,1
-0.097028,-3.721749,4
-6.261774,3.272974,2
1.983073,-3.020207,5
8.266324,5.775499,0
0.408848,5.633760,1
-10.087040,0.371813,3
-3.890173,3.084798,2
-1.504113,4.407364,2
0.187088,-4.188109,4
-5.142185,6.639594,2
-1.685802,9.601308,1
1.830597,-1.801880,5
-7.627330,0.151628,3
5.723118,-5.005985,5
0.500187,4.425713,1
-1.885933,4.973352,2
-0.928798,5.410087,1
1.595919,-2.346830,5
6.998663,7.032709,1
6.142872,-2.292667,5
5.399256,1.294303,0
3.902811,2.165987,0
